GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector,HFCs(1) (kt CO2 equivalent)
A. Forest land (4),-2000.1763251334653,1.067173347e-05,0.00012091629988,,,Summary1.As2,BELGIUM,2000,Subsector,3.  Agriculture,
B. Cropland (4),428.912389551956,,0.07826415149183,,,Summary1.As2,BELGIUM,2000,Subsector,3.  Agriculture,
C. Grassland (4),-50.276136607192,7.699595e-06,0.00789339549361,,,Summary1.As2,BELGIUM,2000,Subsector,3.  Agriculture,
E. Settlements (4),307.1732481505391,,0.04440094451508,,,Summary1.As2,BELGIUM,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-420.0458713290386,,,,,Summary1.As2,BELGIUM,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,109.84410567771526,,,,Summary1.As2,BELGIUM,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.82082475,0.105065568,,,Summary1.As2,BELGIUM,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),203.9480852666152,0.00122649874123,0.00377902748083,,,Summary1.As2,BELGIUM,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,25.27951320576,0.40299051265533,,,Summary1.As2,BELGIUM,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,179.59403413544567,,,,Summary1.As2,BELGIUM,2001,Subsector,3.  Agriculture,
B.  Manure management,,48.68755315445624,2.64238108071395,,,Summary1.As2,BELGIUM,2001,Subsector,3.  Agriculture,
D.  Agricultural soils,,,12.8069290353736,,,Summary1.As2,BELGIUM,2001,Subsector,3.  Agriculture,
G. Liming,151.17171855711592,,,,,Summary1.As2,BELGIUM,2001,Subsector,3.  Agriculture,
H. Urea application,20.06173104546983,,,,,Summary1.As2,BELGIUM,2001,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2001,Subsector,3.  Agriculture,
A. Forest land (4),-2013.0417335494635,0.00022944226956,0.00014395722236,,,Summary1.As2,BELGIUM,2001,Subsector,3.  Agriculture,
B. Cropland (4),445.5296320982959,,0.08539896718691,,,Summary1.As2,BELGIUM,2001,Subsector,3.  Agriculture,
C. Grassland (4),-63.60898887597047,,0.00798846052037,,,Summary1.As2,BELGIUM,2001,Subsector,3.  Agriculture,
E. Settlements (4),324.0387716846432,,0.04846363817283,,,Summary1.As2,BELGIUM,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-258.90428594428096,,,,,Summary1.As2,BELGIUM,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,95.47121263533958,,,,Summary1.As2,BELGIUM,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.77346675,0.099003744,,,Summary1.As2,BELGIUM,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),209.52461322878872,0.001462451131,0.00432760599677,,,Summary1.As2,BELGIUM,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,23.49140684576599,0.40953480878709,,,Summary1.As2,BELGIUM,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,173.6885235335579,,,,Summary1.As2,BELGIUM,2002,Subsector,3.  Agriculture,
B.  Manure management,,47.54466377608436,2.55873216035113,,,Summary1.As2,BELGIUM,2002,Subsector,3.  Agriculture,
D.  Agricultural soils,,,13.10708717012831,,,Summary1.As2,BELGIUM,2002,Subsector,3.  Agriculture,
G. Liming,150.2025570399112,,,,,Summary1.As2,BELGIUM,2002,Subsector,3.  Agriculture,
H. Urea application,21.28579941605459,,,,,Summary1.As2,BELGIUM,2002,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2002,Subsector,3.  Agriculture,
A. Forest land (4),-1900.405365493142,0.00212901082689,0.0002599784609,,,Summary1.As2,BELGIUM,2002,Subsector,3.  Agriculture,
B. Cropland (4),465.0039811908919,,0.092537098354,,,Summary1.As2,BELGIUM,2002,Subsector,3.  Agriculture,
C. Grassland (4),-76.99645238793165,,0.00808440495732,,,Summary1.As2,BELGIUM,2002,Subsector,3.  Agriculture,
E. Settlements (4),340.89794638381323,,0.05253245955577,,,Summary1.As2,BELGIUM,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-990.3656653445922,,,,,Summary1.As2,BELGIUM,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,89.82402500395702,,,,Summary1.As2,BELGIUM,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.82206075,0.105223776,,,Summary1.As2,BELGIUM,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),416.825421800257,0.00016739627862,0.00410271723833,,,Summary1.As2,BELGIUM,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,22.00931579198531,0.40743353891028,,,Summary1.As2,BELGIUM,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,167.520830882095,,,,Summary1.As2,BELGIUM,2003,Subsector,3.  Agriculture,
B.  Manure management,,46.1425852344867,2.46607265610344,,,Summary1.As2,BELGIUM,2003,Subsector,3.  Agriculture,
D.  Agricultural soils,,,12.62246331165234,,,Summary1.As2,BELGIUM,2003,Subsector,3.  Agriculture,
G. Liming,149.24745916020652,,,,,Summary1.As2,BELGIUM,2003,Subsector,3.  Agriculture,
H. Urea application,19.1681229896466,,,,,Summary1.As2,BELGIUM,2003,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2003,Subsector,3.  Agriculture,
A. Forest land (4),-1909.6584326841505,0.0012379210823,0.00022162285721,,,Summary1.As2,BELGIUM,2003,Subsector,3.  Agriculture,
B. Cropland (4),484.1173161716597,,0.09967854499313,,,Summary1.As2,BELGIUM,2003,Subsector,3.  Agriculture,
C. Grassland (4),-90.37280018871132,5.6526295e-05,0.00818568689445,,,Summary1.As2,BELGIUM,2003,Subsector,3.  Agriculture,
E. Settlements (4),357.78000792703017,,0.05660740866389,,,Summary1.As2,BELGIUM,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-900.800541944354,,,,,Summary1.As2,BELGIUM,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,77.47708754952899,,,,Summary1.As2,BELGIUM,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.82965225,0.106195488,,,Summary1.As2,BELGIUM,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),452.0767591876998,0.00059014380261,0.00429110077346,,,Summary1.As2,BELGIUM,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,21.01701414952415,0.40173676334343,,,Summary1.As2,BELGIUM,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,166.395570156358,,,,Summary1.As2,BELGIUM,2004,Subsector,3.  Agriculture,
B.  Manure management,,45.19736341916925,2.42350906648731,,,Summary1.As2,BELGIUM,2004,Subsector,3.  Agriculture,
D.  Agricultural soils,,,12.58949414596657,,,Summary1.As2,BELGIUM,2004,Subsector,3.  Agriculture,
G. Liming,148.29320145133514,,,,,Summary1.As2,BELGIUM,2004,Subsector,3.  Agriculture,
H. Urea application,20.73097021633529,,,,,Summary1.As2,BELGIUM,2004,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2004,Subsector,3.  Agriculture,
A. Forest land (4),-1918.9474894471623,,0.00016408083909,,,Summary1.As2,BELGIUM,2004,Subsector,3.  Agriculture,
B. Cropland (4),414.2353482156095,,0.10682330710429,,,Summary1.As2,BELGIUM,2004,Subsector,3.  Agriculture,
C. Grassland (4),115.81187767794684,,0.07105837865672,,,Summary1.As2,BELGIUM,2004,Subsector,3.  Agriculture,
E. Settlements (4),374.6849569255298,,0.06068848549715,,,Summary1.As2,BELGIUM,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-772.6527934294185,,,,,Summary1.As2,BELGIUM,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,77.8599090121099,,,,Summary1.As2,BELGIUM,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.89172675,0.114141024,,,Summary1.As2,BELGIUM,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),501.0148205110403,0.00018839342252,0.00833524165593,,,Summary1.As2,BELGIUM,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,20.0706019540645,0.40258951296089,,,Summary1.As2,BELGIUM,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,164.23597602409848,,,,Summary1.As2,BELGIUM,2005,Subsector,3.  Agriculture,
B.  Manure management,,44.63922330160508,2.37769084496738,,,Summary1.As2,BELGIUM,2005,Subsector,3.  Agriculture,
D.  Agricultural soils,,,12.19003245824875,,,Summary1.As2,BELGIUM,2005,Subsector,3.  Agriculture,
G. Liming,147.3491238299638,,,,,Summary1.As2,BELGIUM,2005,Subsector,3.  Agriculture,
H. Urea application,21.83018741737188,,,,,Summary1.As2,BELGIUM,2005,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2005,Subsector,3.  Agriculture,
A. Forest land (4),-1928.369601389876,6.66983342e-06,0.00017538853121,,,Summary1.As2,BELGIUM,2005,Subsector,3.  Agriculture,
B. Cropland (4),444.2829547636702,,0.11384929906783,,,Summary1.As2,BELGIUM,2005,Subsector,3.  Agriculture,
C. Grassland (4),102.24104514366118,,0.07089898319185,,,Summary1.As2,BELGIUM,2005,Subsector,3.  Agriculture,
E. Settlements (4),391.1221262375243,,0.06463689220079,,,Summary1.As2,BELGIUM,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-858.748159278733,,,,,Summary1.As2,BELGIUM,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,70.3882098311139,,,,Summary1.As2,BELGIUM,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.89912475,0.115087968,,,Summary1.As2,BELGIUM,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),544.733761187,0.000131519412,0.0121255965,,,Summary1.As2,BELGIUM,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,19.51762131169652,0.40082810073101,,,Summary1.As2,BELGIUM,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,162.18305836317697,,,,Summary1.As2,BELGIUM,2006,Subsector,3.  Agriculture,
B.  Manure management,,45.36985396738745,2.31851746586891,,,Summary1.As2,BELGIUM,2006,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.59235767040374,,,Summary1.As2,BELGIUM,2006,Subsector,3.  Agriculture,
G. Liming,146.39588444609242,,,,,Summary1.As2,BELGIUM,2006,Subsector,3.  Agriculture,
H. Urea application,21.86376014852826,,,,,Summary1.As2,BELGIUM,2006,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2006,Subsector,3.  Agriculture,
A. Forest land (4),-1937.8376812068927,2.667933367e-05,0.00018743416234,,,Summary1.As2,BELGIUM,2006,Subsector,3.  Agriculture,
B. Cropland (4),459.1088416089163,,0.12086334580093,,,Summary1.As2,BELGIUM,2006,Subsector,3.  Agriculture,
C. Grassland (4),88.74725255497454,,0.07074149744381,,,Summary1.As2,BELGIUM,2006,Subsector,3.  Agriculture,
E. Settlements (4),407.5210324067158,,0.06857412709949,,,Summary1.As2,BELGIUM,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-846.4567617019952,,,,,Summary1.As2,BELGIUM,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,67.53947729522977,,,,Summary1.As2,BELGIUM,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.9295430325,0.11898150816,,,Summary1.As2,BELGIUM,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),608.2599420357745,0.000124535152,0.011494344,,,Summary1.As2,BELGIUM,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,19.41163905274383,0.40068591750176,,,Summary1.As2,BELGIUM,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,164.9895303743546,,,,Summary1.As2,BELGIUM,2007,Subsector,3.  Agriculture,
B.  Manure management,,45.11369145396497,2.39126023410415,,,Summary1.As2,BELGIUM,2007,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.69051840052798,,,Summary1.As2,BELGIUM,2007,Subsector,3.  Agriculture,
G. Liming,145.43436352888773,,,,,Summary1.As2,BELGIUM,2007,Subsector,3.  Agriculture,
H. Urea application,23.62091873697853,,,,,Summary1.As2,BELGIUM,2007,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2007,Subsector,3.  Agriculture,
A. Forest land (4),-1947.3506098029677,0.00030414440384,0.00021372201648,,,Summary1.As2,BELGIUM,2007,Subsector,3.  Agriculture,
B. Cropland (4),471.2081720899085,,0.1278654473036,,,Summary1.As2,BELGIUM,2007,Subsector,3.  Agriculture,
C. Grassland (4),75.330500575191,,0.07058592141259,,,Summary1.As2,BELGIUM,2007,Subsector,3.  Agriculture,
E. Settlements (4),423.8816760490301,,0.07250019019326,,,Summary1.As2,BELGIUM,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-552.6030316361349,,,,,Summary1.As2,BELGIUM,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,62.7349126306603,,,,Summary1.As2,BELGIUM,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.97834668,0.12522837504,,,Summary1.As2,BELGIUM,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),735.0074393066557,0.000110620696,0.010203312,,,Summary1.As2,BELGIUM,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,17.43265651268136,0.35375759620793,,,Summary1.As2,BELGIUM,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,163.44704217285573,,,,Summary1.As2,BELGIUM,2008,Subsector,3.  Agriculture,
B.  Manure management,,45.32123596285779,2.36249054550064,,,Summary1.As2,BELGIUM,2008,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.34912181849791,,,Summary1.As2,BELGIUM,2008,Subsector,3.  Agriculture,
G. Liming,144.477213186683,,,,,Summary1.As2,BELGIUM,2008,Subsector,3.  Agriculture,
H. Urea application,22.58652700979202,,,,,Summary1.As2,BELGIUM,2008,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2008,Subsector,3.  Agriculture,
A. Forest land (4),-1956.9087936050655,,0.00020783572952,,,Summary1.As2,BELGIUM,2008,Subsector,3.  Agriculture,
B. Cropland (4),490.7428579291472,,0.13485560357584,,,Summary1.As2,BELGIUM,2008,Subsector,3.  Agriculture,
C. Grassland (4),62.1022565359766,,0.07046410271724,,,Summary1.As2,BELGIUM,2008,Subsector,3.  Agriculture,
E. Settlements (4),440.204057781965,,0.0764150814821,,,Summary1.As2,BELGIUM,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-494.7461000744604,,,,,Summary1.As2,BELGIUM,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,57.70292827603208,,,,Summary1.As2,BELGIUM,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.902863605,0.11556654144,,,Summary1.As2,BELGIUM,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),697.5517218695971,0.00016795856,0.015542295,,,Summary1.As2,BELGIUM,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,16.55247577233638,0.34479929392389,,,Summary1.As2,BELGIUM,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,164.13756811118216,,,,Summary1.As2,BELGIUM,2009,Subsector,3.  Agriculture,
B.  Manure management,,45.80366866283378,2.36747285227428,,,Summary1.As2,BELGIUM,2009,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.6094675835084,,,Summary1.As2,BELGIUM,2009,Subsector,3.  Agriculture,
G. Liming,143.51858911947824,,,,,Summary1.As2,BELGIUM,2009,Subsector,3.  Agriculture,
H. Urea application,28.84315040488434,,,,,Summary1.As2,BELGIUM,2009,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2009,Subsector,3.  Agriculture,
A. Forest land (4),-1966.551722572678,,0.00021877445213,,,Summary1.As2,BELGIUM,2009,Subsector,3.  Agriculture,
B. Cropland (4),509.10131262594905,,0.14183381461765,,,Summary1.As2,BELGIUM,2009,Subsector,3.  Agriculture,
C. Grassland (4),48.699072005116,,0.07031118550707,,,Summary1.As2,BELGIUM,2009,Subsector,3.  Agriculture,
E. Settlements (4),451.7175156010261,,0.08030772158656,,,Summary1.As2,BELGIUM,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-331.1567233979641,,,,,Summary1.As2,BELGIUM,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,54.76147288004779,,,,Summary1.As2,BELGIUM,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.94309386,0.12071601408,,,Summary1.As2,BELGIUM,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),599.8584963933873,0.000136784624,0.012563088,,,Summary1.As2,BELGIUM,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,16.70056461878895,0.33522854126438,,,Summary1.As2,BELGIUM,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,164.3696307310859,,,,Summary1.As2,BELGIUM,2010,Subsector,3.  Agriculture,
B.  Manure management,,46.64863698297531,2.38317385036975,,,Summary1.As2,BELGIUM,2010,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.31797817239073,,,Summary1.As2,BELGIUM,2010,Subsector,3.  Agriculture,
G. Liming,142.62360104402558,,,,,Summary1.As2,BELGIUM,2010,Subsector,3.  Agriculture,
H. Urea application,34.92567134972584,,,,,Summary1.As2,BELGIUM,2010,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2010,Subsector,3.  Agriculture,
A. Forest land (4),-1966.611519475412,,0.00020783572952,,,Summary1.As2,BELGIUM,2010,Subsector,3.  Agriculture,
B. Cropland (4),519.2297492916302,,0.14872360265154,,,Summary1.As2,BELGIUM,2010,Subsector,3.  Agriculture,
C. Grassland (4),473.957012942841,,0.07054710585165,,,Summary1.As2,BELGIUM,2010,Subsector,3.  Agriculture,
E. Settlements (4),577.7015929282145,,0.08147163920379,,,Summary1.As2,BELGIUM,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-75.89497803607729,,,,,Summary1.As2,BELGIUM,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,49.17803806795172,,,,Summary1.As2,BELGIUM,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,1.14958395,0.1471467456,,,Summary1.As2,BELGIUM,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),681.5160075244346,3.4462e-06,0.000258465,,,Summary1.As2,BELGIUM,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,15.12008761298725,0.33867685569334,,,Summary1.As2,BELGIUM,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,162.6747245700789,,,,Summary1.As2,BELGIUM,2011,Subsector,3.  Agriculture,
B.  Manure management,,46.84070838256834,2.34185116413238,,,Summary1.As2,BELGIUM,2011,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.23847699457243,,,Summary1.As2,BELGIUM,2011,Subsector,3.  Agriculture,
G. Liming,142.1544375203783,,,,,Summary1.As2,BELGIUM,2011,Subsector,3.  Agriculture,
H. Urea application,35.65078020478448,,,,,Summary1.As2,BELGIUM,2011,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2011,Subsector,3.  Agriculture,
A. Forest land (4),-1966.6214092321643,0.03163236342719,0.00194677243054,,,Summary1.As2,BELGIUM,2011,Subsector,3.  Agriculture,
B. Cropland (4),541.4704289958087,,0.15556459696523,,,Summary1.As2,BELGIUM,2011,Subsector,3.  Agriculture,
C. Grassland (4),496.8662032060319,0.034441603,0.07393682584817,,,Summary1.As2,BELGIUM,2011,Subsector,3.  Agriculture,
E. Settlements (4),585.8218723506205,,0.08262400891344,,,Summary1.As2,BELGIUM,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-63.77660878594888,,,,,Summary1.As2,BELGIUM,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,47.48707601337479,,,,Summary1.As2,BELGIUM,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,1.19667759,0.15317473152,,,Summary1.As2,BELGIUM,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),528.0774609728193,2.6852e-06,0.00020139,,,Summary1.As2,BELGIUM,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,14.43761476968807,0.33474931066485,,,Summary1.As2,BELGIUM,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,163.9035691970161,,,,Summary1.As2,BELGIUM,2012,Subsector,3.  Agriculture,
B.  Manure management,,47.013384893072,2.3274260781039,,,Summary1.As2,BELGIUM,2012,Subsector,3.  Agriculture,
D.  Agricultural soils,,,10.86886971695839,,,Summary1.As2,BELGIUM,2012,Subsector,3.  Agriculture,
G. Liming,141.68171860747742,,,,,Summary1.As2,BELGIUM,2012,Subsector,3.  Agriculture,
H. Urea application,35.11994468975767,,,,,Summary1.As2,BELGIUM,2012,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2012,Subsector,3.  Agriculture,
A. Forest land (4),-1966.1490444356116,,0.00018595828431,,,Summary1.As2,BELGIUM,2012,Subsector,3.  Agriculture,
B. Cropland (4),560.5641248898252,,0.16235679755869,,,Summary1.As2,BELGIUM,2012,Subsector,3.  Agriculture,
C. Grassland (4),471.6522231317407,,0.07104634119661,,,Summary1.As2,BELGIUM,2012,Subsector,3.  Agriculture,
E. Settlements (4),593.9029398150478,,0.08376483071541,,,Summary1.As2,BELGIUM,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-50.30486435373606,,,,,Summary1.As2,BELGIUM,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,45.74379747922684,,,,Summary1.As2,BELGIUM,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,1.1526146505,0.147534675264,,,Summary1.As2,BELGIUM,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),517.580820645281,2.52e-06,0.000189,,,Summary1.As2,BELGIUM,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,13.36571713645841,0.34568139654662,,,Summary1.As2,BELGIUM,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,162.42110709930603,,,,Summary1.As2,BELGIUM,2013,Subsector,3.  Agriculture,
B.  Manure management,,46.91879678988682,2.31761641743128,,,Summary1.As2,BELGIUM,2013,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.02456380922625,,,Summary1.As2,BELGIUM,2013,Subsector,3.  Agriculture,
G. Liming,141.8150603244407,,,,,Summary1.As2,BELGIUM,2013,Subsector,3.  Agriculture,
H. Urea application,40.70212060171058,,,,,Summary1.As2,BELGIUM,2013,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2013,Subsector,3.  Agriculture,
A. Forest land (4),-1798.2382895243124,,0.0001750195617,,,Summary1.As2,BELGIUM,2013,Subsector,3.  Agriculture,
B. Cropland (4),592.2059707890937,,0.16197104717622,,,Summary1.As2,BELGIUM,2013,Subsector,3.  Agriculture,
C. Grassland (4),124.36711007474102,,0.07082005055913,,,Summary1.As2,BELGIUM,2013,Subsector,3.  Agriculture,
E. Settlements (4),382.6169865004356,,0.08331085291866,,,Summary1.As2,BELGIUM,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-312.3204649829927,,,,,Summary1.As2,BELGIUM,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,41.42887636468738,,,,Summary1.As2,BELGIUM,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,1.01626798679475,0.13008230230973,,,Summary1.As2,BELGIUM,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",
