GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector,HFCs(1) (kt CO2 equivalent),PFCs(1)
F.  Field burning of agricultural residues,,1.17473384297693,0.02744241100147,,Summary1.As2,BULGARIA,2019,Subsector,3.  Agriculture,,
G. Liming,24.51121150551024,,,,Summary1.As2,BULGARIA,2019,Subsector,3.  Agriculture,,
H. Urea application,33.04487563695754,,,,Summary1.As2,BULGARIA,2019,Subsector,3.  Agriculture,,
A. Forest land (4),-8343.510603464385,0.5341569552,0.10891695426988,,Summary1.As2,BULGARIA,2019,Subsector,3.  Agriculture,,
B. Cropland (4),114.04330284961968,,0.25333161137567,,Summary1.As2,BULGARIA,2019,Subsector,3.  Agriculture,,
D. Wetlands (4),211.30921153073828,,0.08101395747929,,Summary1.As2,BULGARIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),736.824073398333,,0.20608420869923,,Summary1.As2,BULGARIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-1030.1226616571637,,,,Summary1.As2,BULGARIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,85.02798311185948,,,Summary1.As2,BULGARIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.75348642,0.04476685944,,Summary1.As2,BULGARIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),12.59824324,4.73301972e-05,0.00333284999,,Summary1.As2,BULGARIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,16.02381627717937,0.45906697338304,,Summary1.As2,BULGARIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,59.7088194063441,,,Summary1.As2,BULGARIA,2020,Subsector,3.  Agriculture,,
B.  Manure management,,12.48635734687512,0.95531789712338,,Summary1.As2,BULGARIA,2020,Subsector,3.  Agriculture,,
C.  Rice cultivation,,4.44864946003095,,,Summary1.As2,BULGARIA,2020,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,13.15999329892616,,Summary1.As2,BULGARIA,2020,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.96957567695604,0.02406304694661,,Summary1.As2,BULGARIA,2020,Subsector,3.  Agriculture,,
G. Liming,24.59724385530281,,,,Summary1.As2,BULGARIA,2020,Subsector,3.  Agriculture,,
H. Urea application,33.48182409768238,,,,Summary1.As2,BULGARIA,2020,Subsector,3.  Agriculture,,
A. Forest land (4),-8321.149903685153,0.48930026706,0.10568620707074,,Summary1.As2,BULGARIA,2020,Subsector,3.  Agriculture,,
B. Cropland (4),282.457340291623,,0.26514360069579,,Summary1.As2,BULGARIA,2020,Subsector,3.  Agriculture,,
D. Wetlands (4),201.37205504699855,,0.07720964984311,,Summary1.As2,BULGARIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),586.4519098132358,,0.19901396828741,,Summary1.As2,BULGARIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-1202.9878450163576,,,,Summary1.As2,BULGARIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,82.28748415766542,,,Summary1.As2,BULGARIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.2172175,0.0126081396,,Summary1.As2,BULGARIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),123.28914889499995,0.0004516026558,0.033401845185,,Summary1.As2,BULGARIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,15.89180790114343,0.45675997673856,,Summary1.As2,BULGARIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,61.19852732115661,,,Summary1.As2,BULGARIA,2021,Subsector,3.  Agriculture,,
B.  Manure management,,13.10488744933245,0.9701231706922,,Summary1.As2,BULGARIA,2021,Subsector,3.  Agriculture,,
C.  Rice cultivation,,4.34201732462167,,,Summary1.As2,BULGARIA,2021,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,13.38487551175289,,Summary1.As2,BULGARIA,2021,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,1.23154990425822,0.0269717738652,,Summary1.As2,BULGARIA,2021,Subsector,3.  Agriculture,,
G. Liming,24.63732114760113,,,,Summary1.As2,BULGARIA,2021,Subsector,3.  Agriculture,,
H. Urea application,33.92446891721887,,,,Summary1.As2,BULGARIA,2021,Subsector,3.  Agriculture,,
A. Forest land (4),-8376.450106641312,5.07493217880001,0.35667631125489,,Summary1.As2,BULGARIA,2021,Subsector,3.  Agriculture,,
B. Cropland (4),196.1976715959912,,0.27119580500727,,Summary1.As2,BULGARIA,2021,Subsector,3.  Agriculture,,
D. Wetlands (4),191.33909506672347,,0.07335433533594,,Summary1.As2,BULGARIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),564.358910646795,,0.20020762154971,,Summary1.As2,BULGARIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-1185.313488442236,,,,Summary1.As2,BULGARIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,79.95398946279059,,,Summary1.As2,BULGARIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.118968804,0.0068957196,,Summary1.As2,BULGARIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),5.71342089999999,2.9683758e-05,0.00095375585,,Summary1.As2,BULGARIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,16.5506154273549,0.45163464564064,,Summary1.As2,BULGARIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
Navigation,949.1887799999998,0.0881706,0.0251916,,Summary1.As3,BULGARIA,1988,Subsector,International bunkers,,
Navigation,967.21884,0.0896868,0.0256248,,Summary1.As3,BULGARIA,1989,Subsector,International bunkers,,
Navigation,182.664,0.01652,0.00472,,Summary1.As3,BULGARIA,1990,Subsector,International bunkers,,
Navigation,904.0104,0.082768,0.023648,,Summary1.As3,BULGARIA,1991,Subsector,International bunkers,,
Navigation,844.57152,0.0771904,0.0220544,,Summary1.As3,BULGARIA,1992,Subsector,International bunkers,,
Navigation,816.40008,0.0745416,0.0212976,,Summary1.As3,BULGARIA,1993,Subsector,International bunkers,,
Navigation,822.47679,0.0750533,0.0214438,,Summary1.As3,BULGARIA,1994,Subsector,International bunkers,,
Navigation,853.82109,0.0780143,0.0222898,,Summary1.As3,BULGARIA,1995,Subsector,International bunkers,,
Navigation,742.05765,0.0678055,0.019373,,Summary1.As3,BULGARIA,1996,Subsector,International bunkers,,
Navigation,28.20987,0.0026649,0.0007614,,Summary1.As3,BULGARIA,1997,Subsector,International bunkers,,
Navigation,219.4101,0.020727,0.005922,,Summary1.As3,BULGARIA,1998,Subsector,International bunkers,,
Navigation,25.03701,0.0023527,0.0006722,,Summary1.As3,BULGARIA,1999,Subsector,International bunkers,,
Navigation,200.60351999999995,0.0189504,0.0054144,,Summary1.As3,BULGARIA,2000,Subsector,International bunkers,,
Navigation,300.86684999999994,0.0284095,0.008117,,Summary1.As3,BULGARIA,2001,Subsector,International bunkers,,
Navigation,329.11515,0.0310905,0.008883,,Summary1.As3,BULGARIA,2002,Subsector,International bunkers,,
Navigation,429.41691,0.0405657,0.0115902,,Summary1.As3,BULGARIA,2003,Subsector,International bunkers,,
Navigation,360.45945,0.0340515,0.009729,,Summary1.As3,BULGARIA,2004,Subsector,International bunkers,,
Navigation,344.7873,0.032571,0.009306,,Summary1.As3,BULGARIA,2005,Subsector,International bunkers,,
Navigation,328.8563928,0.031066056,0.008876016,,Summary1.As3,BULGARIA,2006,Subsector,International bunkers,,
Navigation,162.99035999999998,0.0153972,0.0043992,,Summary1.As3,BULGARIA,2007,Subsector,International bunkers,,
Navigation,381.78558,0.0358666,0.0102476,,Summary1.As3,BULGARIA,2008,Subsector,International bunkers,,
Navigation,646.6365,0.060375,0.01725,,Summary1.As3,BULGARIA,2009,Subsector,International bunkers,,
Navigation,305.40636,0.0282772,0.0080792,,Summary1.As3,BULGARIA,2010,Subsector,International bunkers,,
Navigation,237.10221,0.0220367,0.0062962,,Summary1.As3,BULGARIA,2011,Subsector,International bunkers,,
Navigation,199.87335,0.0186445,0.005327,,Summary1.As3,BULGARIA,2012,Subsector,International bunkers,,
Navigation,282.82359599999995,0.02633092,0.00752312,,Summary1.As3,BULGARIA,2013,Subsector,International bunkers,,
Navigation,254.9908296,0.023763992,0.006789712,,Summary1.As3,BULGARIA,2014,Subsector,International bunkers,,
Navigation,270.592371,0.02530017,0.00722862,,Summary1.As3,BULGARIA,2015,Subsector,International bunkers,,
Navigation,242.4569157,0.022667239,0.006476354,,Summary1.As3,BULGARIA,2016,Subsector,International bunkers,,
Navigation,250.230981696,0.02334445792,0.00666984512,,Summary1.As3,BULGARIA,2017,Subsector,International bunkers,,
Navigation,256.8662781792,0.023949988384,0.006842853824,,Summary1.As3,BULGARIA,2018,Subsector,International bunkers,,
Navigation,234.14551923239995,0.021909432748,0.006259837928,,Summary1.As3,BULGARIA,2019,Subsector,International bunkers,,
Navigation,261.4789847943,0.024503674461,0.007001049846,,Summary1.As3,BULGARIA,2020,Subsector,International bunkers,,
Navigation,264.53320312949995,0.024661664965,0.00704618999,,Summary1.As3,BULGARIA,2021,Subsector,International bunkers,,
