GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Country,Year,Level,Parent_Sector
H.  Other(3),,0.58556054248559,,,,,GBR,2000,Subsector,Indirect N2O
Total national emissions and removals,569664.5188886405,4440.300650440893,101.53920045003952,6964.333102360221,518.6561076267035,0.07923086141182,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
1. Energy,530267.7790463596,731.8201935180994,11.44070877720902,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
A. Fuel combustion     Reference approach(2),527321.7105883645,,,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
                                           Sectoral approach(2),523821.6738933293,80.76434465991672,11.27668139945518,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
1.  Energy industries,199771.1788528182,12.50142542732767,3.75241055947662,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
2.  Manufacturing industries and construction                          ,74377.10037203801,3.14162359929254,0.79455247987781,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
3.  Transport,127852.28142772304,27.35192628658909,5.75004230077489,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
4.  Other sectors,118900.14777841058,37.69443510083424,0.87343237347857,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
5.  Other,2920.965462339494,0.07493424587318,0.10624368584729,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
B. Fugitive emissions from fuels,6446.105153030183,651.0558488581827,0.16402737775384,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
1.  Solid fuels,190.25651419344,324.4417334500996,0.0001053,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
2.  Oil and natural gas and other emissions from energy production,6255.848638836743,326.614115408083,0.16392207775384,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
2.  Industrial processes and product use,38596.34721546193,6.05820932894135,19.97084785339634,6964.333102360221,518.6561076267035,0.07923086141182,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
A.  Mineral industry,9141.075330266223,,,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
B.  Chemical industry,6816.267125032734,4.11728164551534,17.88239429383521,2761.719046,27.61732950475711,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
C.  Metal industry,22059.7130667931,1.35536714094042,0.06273504345184,,269.90159278947334,0.0435005,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
D.  Non-energy products from fuels and solvent use ,579.2916933698668,,,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
E.  Electronic industry ,,,,23.13894478688525,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
F.  Product uses as substitutes for ODS,,,,4179.475111573336,5.20765456198175,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
G.  Other product manufacture and use ,,,2.02571851610929,,215.9295307704913,0.03573036141182,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
H.  Other(3),,0.58556054248559,,,,,GBR,2000,Subsector,Long-term storage of C in waste disposal sites
Total national emissions and removals,569664.5188886405,4440.300650440893,101.53920045003952,6964.333102360221,518.6561076267035,0.07923086141182,GBR,2000,Subsector,Multilateral operations
1. Energy,530267.7790463596,731.8201935180994,11.44070877720902,,,,GBR,2000,Subsector,Multilateral operations
A. Fuel combustion     Reference approach(2),527321.7105883645,,,,,,GBR,2000,Subsector,Multilateral operations
                                           Sectoral approach(2),523821.6738933293,80.76434465991672,11.27668139945518,,,,GBR,2000,Subsector,Multilateral operations
1.  Energy industries,199771.1788528182,12.50142542732767,3.75241055947662,,,,GBR,2000,Subsector,Multilateral operations
2.  Manufacturing industries and construction                          ,74377.10037203801,3.14162359929254,0.79455247987781,,,,GBR,2000,Subsector,Multilateral operations
3.  Transport,127852.28142772304,27.35192628658909,5.75004230077489,,,,GBR,2000,Subsector,Multilateral operations
4.  Other sectors,118900.14777841058,37.69443510083424,0.87343237347857,,,,GBR,2000,Subsector,Multilateral operations
5.  Other,2920.965462339494,0.07493424587318,0.10624368584729,,,,GBR,2000,Subsector,Multilateral operations
B. Fugitive emissions from fuels,6446.105153030183,651.0558488581827,0.16402737775384,,,,GBR,2000,Subsector,Multilateral operations
1.  Solid fuels,190.25651419344,324.4417334500996,0.0001053,,,,GBR,2000,Subsector,Multilateral operations
2.  Oil and natural gas and other emissions from energy production,6255.848638836743,326.614115408083,0.16392207775384,,,,GBR,2000,Subsector,Multilateral operations
2.  Industrial processes and product use,38596.34721546193,6.05820932894135,19.97084785339634,6964.333102360221,518.6561076267035,0.07923086141182,GBR,2000,Subsector,Multilateral operations
A.  Mineral industry,9141.075330266223,,,,,,GBR,2000,Subsector,Multilateral operations
B.  Chemical industry,6816.267125032734,4.11728164551534,17.88239429383521,2761.719046,27.61732950475711,,GBR,2000,Subsector,Multilateral operations
C.  Metal industry,22059.7130667931,1.35536714094042,0.06273504345184,,269.90159278947334,0.0435005,GBR,2000,Subsector,Multilateral operations
D.  Non-energy products from fuels and solvent use ,579.2916933698668,,,,,,GBR,2000,Subsector,Multilateral operations
E.  Electronic industry ,,,,23.13894478688525,,,GBR,2000,Subsector,Multilateral operations
F.  Product uses as substitutes for ODS,,,,4179.475111573336,5.20765456198175,,GBR,2000,Subsector,Multilateral operations
G.  Other product manufacture and use ,,,2.02571851610929,,215.9295307704913,0.03573036141182,GBR,2000,Subsector,Multilateral operations
H.  Other(3),,0.58556054248559,,,,,GBR,2000,Subsector,Multilateral operations
A. Fuel combustion     Reference approach(2),533823.6914021638,,,,,,GBR,2001,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,73416.55327432955,3.02009650298174,0.80026848865191,,,,GBR,2001,Subsector,1. Energy
3.  Transport,127827.30829853832,24.29756627539166,5.46741077605824,,,,GBR,2001,Subsector,1. Energy
4.  Other sectors,121248.61536817763,36.78861576951172,0.85924725207459,,,,GBR,2001,Subsector,1. Energy
5.  Other,2926.176756616829,0.07680593186833,0.10528860591634,,,,GBR,2001,Subsector,1. Energy
B. Fugitive emissions from fuels,6493.162794841862,600.6315510791808,0.1638179417981,,,,GBR,2001,Subsector,1. Energy
A.  Mineral industry,8698.328512092441,,,,,,GBR,2001,Subsector,2.  Industrial processes and product use
B.  Chemical industry,6431.525202123311,4.01891028937249,15.52709404081474,2528.60525496625,66.94898509098134,,GBR,2001,Subsector,2.  Industrial processes and product use
C.  Metal industry,19934.321636178764,1.29534250351218,0.05949717970902,,228.1859505961964,0.03009125,GBR,2001,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,554.3480086273114,,,,,,GBR,2001,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,14.11475632,,,GBR,2001,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,5096.10273497948,5.32273262449346,,GBR,2001,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,2.04748379343195,,131.71701377,0.03270662276026,GBR,2001,Subsector,2.  Industrial processes and product use
H.  Other(3),,0.58142805982039,,,,,GBR,2001,Subsector,2.  Industrial processes and product use
Total national emissions and removals,578183.0449040702,4264.230417310926,96.65904471149624,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,6.  Other   (please specify)(6)
1. Energy,542554.4535788249,678.7806129892671,11.44525375992481,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
A. Fuel combustion     Reference approach(2),533823.6914021638,,,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
                                           Sectoral approach(2),536061.290783983,78.14906191008632,11.28143581812671,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
1.  Energy industries,210642.63708632067,13.96597743033287,4.04922069542563,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
2.  Manufacturing industries and construction                          ,73416.55327432955,3.02009650298174,0.80026848865191,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
3.  Transport,127827.30829853832,24.29756627539166,5.46741077605824,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
4.  Other sectors,121248.61536817763,36.78861576951172,0.85924725207459,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
5.  Other,2926.176756616829,0.07680593186833,0.10528860591634,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
B. Fugitive emissions from fuels,6493.162794841862,600.6315510791808,0.1638179417981,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
1.  Solid fuels,197.6322326395928,288.1370138141375,7.4844e-05,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
2.  Oil and natural gas and other emissions from energy production,6295.530562202269,312.4945372650432,0.1637430977981,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
2.  Industrial processes and product use,35618.52335902183,5.89568085270506,17.63407501395571,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,6.  Other   (please specify)(6)
A.  Mineral industry,8698.328512092441,,,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
B.  Chemical industry,6431.525202123311,4.01891028937249,15.52709404081474,2528.60525496625,66.94898509098134,,GBR,2001,Subsector,6.  Other   (please specify)(6)
C.  Metal industry,19934.321636178764,1.29534250351218,0.05949717970902,,228.1859505961964,0.03009125,GBR,2001,Subsector,6.  Other   (please specify)(6)
D.  Non-energy products from fuels and solvent use ,554.3480086273114,,,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
E.  Electronic industry ,,,,14.11475632,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
F.  Product uses as substitutes for ODS,,,,5096.10273497948,5.32273262449346,,GBR,2001,Subsector,6.  Other   (please specify)(6)
G.  Other product manufacture and use ,,,2.04748379343195,,131.71701377,0.03270662276026,GBR,2001,Subsector,6.  Other   (please specify)(6)
H.  Other(3),,0.58142805982039,,,,,GBR,2001,Subsector,6.  Other   (please specify)(6)
Total national emissions and removals,578183.0449040702,4264.230417310926,96.65904471149624,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,CO2 captured
1. Energy,542554.4535788249,678.7806129892671,11.44525375992481,,,,GBR,2001,Subsector,CO2 captured
A. Fuel combustion     Reference approach(2),533823.6914021638,,,,,,GBR,2001,Subsector,CO2 captured
                                           Sectoral approach(2),536061.290783983,78.14906191008632,11.28143581812671,,,,GBR,2001,Subsector,CO2 captured
1.  Energy industries,210642.63708632067,13.96597743033287,4.04922069542563,,,,GBR,2001,Subsector,CO2 captured
2.  Manufacturing industries and construction                          ,73416.55327432955,3.02009650298174,0.80026848865191,,,,GBR,2001,Subsector,CO2 captured
3.  Transport,127827.30829853832,24.29756627539166,5.46741077605824,,,,GBR,2001,Subsector,CO2 captured
4.  Other sectors,121248.61536817763,36.78861576951172,0.85924725207459,,,,GBR,2001,Subsector,CO2 captured
5.  Other,2926.176756616829,0.07680593186833,0.10528860591634,,,,GBR,2001,Subsector,CO2 captured
B. Fugitive emissions from fuels,6493.162794841862,600.6315510791808,0.1638179417981,,,,GBR,2001,Subsector,CO2 captured
1.  Solid fuels,197.6322326395928,288.1370138141375,7.4844e-05,,,,GBR,2001,Subsector,CO2 captured
2.  Oil and natural gas and other emissions from energy production,6295.530562202269,312.4945372650432,0.1637430977981,,,,GBR,2001,Subsector,CO2 captured
2.  Industrial processes and product use,35618.52335902183,5.89568085270506,17.63407501395571,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,CO2 captured
A.  Mineral industry,8698.328512092441,,,,,,GBR,2001,Subsector,CO2 captured
B.  Chemical industry,6431.525202123311,4.01891028937249,15.52709404081474,2528.60525496625,66.94898509098134,,GBR,2001,Subsector,CO2 captured
C.  Metal industry,19934.321636178764,1.29534250351218,0.05949717970902,,228.1859505961964,0.03009125,GBR,2001,Subsector,CO2 captured
D.  Non-energy products from fuels and solvent use ,554.3480086273114,,,,,,GBR,2001,Subsector,CO2 captured
E.  Electronic industry ,,,,14.11475632,,,GBR,2001,Subsector,CO2 captured
F.  Product uses as substitutes for ODS,,,,5096.10273497948,5.32273262449346,,GBR,2001,Subsector,CO2 captured
G.  Other product manufacture and use ,,,2.04748379343195,,131.71701377,0.03270662276026,GBR,2001,Subsector,CO2 captured
H.  Other(3),,0.58142805982039,,,,,GBR,2001,Subsector,CO2 captured
Total national emissions and removals,578183.0449040702,4264.230417310926,96.65904471149624,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,CO2 emissions from biomass
1. Energy,542554.4535788249,678.7806129892671,11.44525375992481,,,,GBR,2001,Subsector,CO2 emissions from biomass
A. Fuel combustion     Reference approach(2),533823.6914021638,,,,,,GBR,2001,Subsector,CO2 emissions from biomass
                                           Sectoral approach(2),536061.290783983,78.14906191008632,11.28143581812671,,,,GBR,2001,Subsector,CO2 emissions from biomass
1.  Energy industries,210642.63708632067,13.96597743033287,4.04922069542563,,,,GBR,2001,Subsector,CO2 emissions from biomass
2.  Manufacturing industries and construction                          ,73416.55327432955,3.02009650298174,0.80026848865191,,,,GBR,2001,Subsector,CO2 emissions from biomass
3.  Transport,127827.30829853832,24.29756627539166,5.46741077605824,,,,GBR,2001,Subsector,CO2 emissions from biomass
4.  Other sectors,121248.61536817763,36.78861576951172,0.85924725207459,,,,GBR,2001,Subsector,CO2 emissions from biomass
5.  Other,2926.176756616829,0.07680593186833,0.10528860591634,,,,GBR,2001,Subsector,CO2 emissions from biomass
B. Fugitive emissions from fuels,6493.162794841862,600.6315510791808,0.1638179417981,,,,GBR,2001,Subsector,CO2 emissions from biomass
1.  Solid fuels,197.6322326395928,288.1370138141375,7.4844e-05,,,,GBR,2001,Subsector,CO2 emissions from biomass
2.  Oil and natural gas and other emissions from energy production,6295.530562202269,312.4945372650432,0.1637430977981,,,,GBR,2001,Subsector,CO2 emissions from biomass
2.  Industrial processes and product use,35618.52335902183,5.89568085270506,17.63407501395571,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,CO2 emissions from biomass
A.  Mineral industry,8698.328512092441,,,,,,GBR,2001,Subsector,CO2 emissions from biomass
B.  Chemical industry,6431.525202123311,4.01891028937249,15.52709404081474,2528.60525496625,66.94898509098134,,GBR,2001,Subsector,CO2 emissions from biomass
C.  Metal industry,19934.321636178764,1.29534250351218,0.05949717970902,,228.1859505961964,0.03009125,GBR,2001,Subsector,CO2 emissions from biomass
D.  Non-energy products from fuels and solvent use ,554.3480086273114,,,,,,GBR,2001,Subsector,CO2 emissions from biomass
E.  Electronic industry ,,,,14.11475632,,,GBR,2001,Subsector,CO2 emissions from biomass
F.  Product uses as substitutes for ODS,,,,5096.10273497948,5.32273262449346,,GBR,2001,Subsector,CO2 emissions from biomass
G.  Other product manufacture and use ,,,2.04748379343195,,131.71701377,0.03270662276026,GBR,2001,Subsector,CO2 emissions from biomass
H.  Other(3),,0.58142805982039,,,,,GBR,2001,Subsector,CO2 emissions from biomass
Total national emissions and removals,578183.0449040702,4264.230417310926,96.65904471149624,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,Indirect CO2
1. Energy,542554.4535788249,678.7806129892671,11.44525375992481,,,,GBR,2001,Subsector,Indirect CO2
A. Fuel combustion     Reference approach(2),533823.6914021638,,,,,,GBR,2001,Subsector,Indirect CO2
                                           Sectoral approach(2),536061.290783983,78.14906191008632,11.28143581812671,,,,GBR,2001,Subsector,Indirect CO2
1.  Energy industries,210642.63708632067,13.96597743033287,4.04922069542563,,,,GBR,2001,Subsector,Indirect CO2
2.  Manufacturing industries and construction                          ,73416.55327432955,3.02009650298174,0.80026848865191,,,,GBR,2001,Subsector,Indirect CO2
3.  Transport,127827.30829853832,24.29756627539166,5.46741077605824,,,,GBR,2001,Subsector,Indirect CO2
4.  Other sectors,121248.61536817763,36.78861576951172,0.85924725207459,,,,GBR,2001,Subsector,Indirect CO2
5.  Other,2926.176756616829,0.07680593186833,0.10528860591634,,,,GBR,2001,Subsector,Indirect CO2
B. Fugitive emissions from fuels,6493.162794841862,600.6315510791808,0.1638179417981,,,,GBR,2001,Subsector,Indirect CO2
1.  Solid fuels,197.6322326395928,288.1370138141375,7.4844e-05,,,,GBR,2001,Subsector,Indirect CO2
2.  Oil and natural gas and other emissions from energy production,6295.530562202269,312.4945372650432,0.1637430977981,,,,GBR,2001,Subsector,Indirect CO2
2.  Industrial processes and product use,35618.52335902183,5.89568085270506,17.63407501395571,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,Indirect CO2
A.  Mineral industry,8698.328512092441,,,,,,GBR,2001,Subsector,Indirect CO2
B.  Chemical industry,6431.525202123311,4.01891028937249,15.52709404081474,2528.60525496625,66.94898509098134,,GBR,2001,Subsector,Indirect CO2
C.  Metal industry,19934.321636178764,1.29534250351218,0.05949717970902,,228.1859505961964,0.03009125,GBR,2001,Subsector,Indirect CO2
D.  Non-energy products from fuels and solvent use ,554.3480086273114,,,,,,GBR,2001,Subsector,Indirect CO2
E.  Electronic industry ,,,,14.11475632,,,GBR,2001,Subsector,Indirect CO2
F.  Product uses as substitutes for ODS,,,,5096.10273497948,5.32273262449346,,GBR,2001,Subsector,Indirect CO2
G.  Other product manufacture and use ,,,2.04748379343195,,131.71701377,0.03270662276026,GBR,2001,Subsector,Indirect CO2
H.  Other(3),,0.58142805982039,,,,,GBR,2001,Subsector,Indirect CO2
Total national emissions and removals,578183.0449040702,4264.230417310926,96.65904471149624,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,Indirect N2O
1. Energy,542554.4535788249,678.7806129892671,11.44525375992481,,,,GBR,2001,Subsector,Indirect N2O
A. Fuel combustion     Reference approach(2),533823.6914021638,,,,,,GBR,2001,Subsector,Indirect N2O
                                           Sectoral approach(2),536061.290783983,78.14906191008632,11.28143581812671,,,,GBR,2001,Subsector,Indirect N2O
1.  Energy industries,210642.63708632067,13.96597743033287,4.04922069542563,,,,GBR,2001,Subsector,Indirect N2O
2.  Manufacturing industries and construction                          ,73416.55327432955,3.02009650298174,0.80026848865191,,,,GBR,2001,Subsector,Indirect N2O
3.  Transport,127827.30829853832,24.29756627539166,5.46741077605824,,,,GBR,2001,Subsector,Indirect N2O
4.  Other sectors,121248.61536817763,36.78861576951172,0.85924725207459,,,,GBR,2001,Subsector,Indirect N2O
5.  Other,2926.176756616829,0.07680593186833,0.10528860591634,,,,GBR,2001,Subsector,Indirect N2O
B. Fugitive emissions from fuels,6493.162794841862,600.6315510791808,0.1638179417981,,,,GBR,2001,Subsector,Indirect N2O
1.  Solid fuels,197.6322326395928,288.1370138141375,7.4844e-05,,,,GBR,2001,Subsector,Indirect N2O
2.  Oil and natural gas and other emissions from energy production,6295.530562202269,312.4945372650432,0.1637430977981,,,,GBR,2001,Subsector,Indirect N2O
2.  Industrial processes and product use,35618.52335902183,5.89568085270506,17.63407501395571,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,Indirect N2O
A.  Mineral industry,8698.328512092441,,,,,,GBR,2001,Subsector,Indirect N2O
B.  Chemical industry,6431.525202123311,4.01891028937249,15.52709404081474,2528.60525496625,66.94898509098134,,GBR,2001,Subsector,Indirect N2O
C.  Metal industry,19934.321636178764,1.29534250351218,0.05949717970902,,228.1859505961964,0.03009125,GBR,2001,Subsector,Indirect N2O
D.  Non-energy products from fuels and solvent use ,554.3480086273114,,,,,,GBR,2001,Subsector,Indirect N2O
E.  Electronic industry ,,,,14.11475632,,,GBR,2001,Subsector,Indirect N2O
F.  Product uses as substitutes for ODS,,,,5096.10273497948,5.32273262449346,,GBR,2001,Subsector,Indirect N2O
G.  Other product manufacture and use ,,,2.04748379343195,,131.71701377,0.03270662276026,GBR,2001,Subsector,Indirect N2O
H.  Other(3),,0.58142805982039,,,,,GBR,2001,Subsector,Indirect N2O
Total national emissions and removals,578183.0449040702,4264.230417310926,96.65904471149624,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
1. Energy,542554.4535788249,678.7806129892671,11.44525375992481,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
A. Fuel combustion     Reference approach(2),533823.6914021638,,,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
                                           Sectoral approach(2),536061.290783983,78.14906191008632,11.28143581812671,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
1.  Energy industries,210642.63708632067,13.96597743033287,4.04922069542563,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
2.  Manufacturing industries and construction                          ,73416.55327432955,3.02009650298174,0.80026848865191,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
3.  Transport,127827.30829853832,24.29756627539166,5.46741077605824,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
4.  Other sectors,121248.61536817763,36.78861576951172,0.85924725207459,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
5.  Other,2926.176756616829,0.07680593186833,0.10528860591634,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
B. Fugitive emissions from fuels,6493.162794841862,600.6315510791808,0.1638179417981,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
1.  Solid fuels,197.6322326395928,288.1370138141375,7.4844e-05,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
2.  Oil and natural gas and other emissions from energy production,6295.530562202269,312.4945372650432,0.1637430977981,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
2.  Industrial processes and product use,35618.52335902183,5.89568085270506,17.63407501395571,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
A.  Mineral industry,8698.328512092441,,,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
B.  Chemical industry,6431.525202123311,4.01891028937249,15.52709404081474,2528.60525496625,66.94898509098134,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
C.  Metal industry,19934.321636178764,1.29534250351218,0.05949717970902,,228.1859505961964,0.03009125,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
D.  Non-energy products from fuels and solvent use ,554.3480086273114,,,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
E.  Electronic industry ,,,,14.11475632,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
F.  Product uses as substitutes for ODS,,,,5096.10273497948,5.32273262449346,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
G.  Other product manufacture and use ,,,2.04748379343195,,131.71701377,0.03270662276026,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
H.  Other(3),,0.58142805982039,,,,,GBR,2001,Subsector,Long-term storage of C in waste disposal sites
Total national emissions and removals,578183.0449040702,4264.230417310926,96.65904471149624,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,Multilateral operations
1. Energy,542554.4535788249,678.7806129892671,11.44525375992481,,,,GBR,2001,Subsector,Multilateral operations
A. Fuel combustion     Reference approach(2),533823.6914021638,,,,,,GBR,2001,Subsector,Multilateral operations
                                           Sectoral approach(2),536061.290783983,78.14906191008632,11.28143581812671,,,,GBR,2001,Subsector,Multilateral operations
1.  Energy industries,210642.63708632067,13.96597743033287,4.04922069542563,,,,GBR,2001,Subsector,Multilateral operations
2.  Manufacturing industries and construction                          ,73416.55327432955,3.02009650298174,0.80026848865191,,,,GBR,2001,Subsector,Multilateral operations
3.  Transport,127827.30829853832,24.29756627539166,5.46741077605824,,,,GBR,2001,Subsector,Multilateral operations
4.  Other sectors,121248.61536817763,36.78861576951172,0.85924725207459,,,,GBR,2001,Subsector,Multilateral operations
5.  Other,2926.176756616829,0.07680593186833,0.10528860591634,,,,GBR,2001,Subsector,Multilateral operations
B. Fugitive emissions from fuels,6493.162794841862,600.6315510791808,0.1638179417981,,,,GBR,2001,Subsector,Multilateral operations
1.  Solid fuels,197.6322326395928,288.1370138141375,7.4844e-05,,,,GBR,2001,Subsector,Multilateral operations
2.  Oil and natural gas and other emissions from energy production,6295.530562202269,312.4945372650432,0.1637430977981,,,,GBR,2001,Subsector,Multilateral operations
2.  Industrial processes and product use,35618.52335902183,5.89568085270506,17.63407501395571,7638.82274626573,432.1746820816712,0.06279787276026,GBR,2001,Subsector,Multilateral operations
A.  Mineral industry,8698.328512092441,,,,,,GBR,2001,Subsector,Multilateral operations
B.  Chemical industry,6431.525202123311,4.01891028937249,15.52709404081474,2528.60525496625,66.94898509098134,,GBR,2001,Subsector,Multilateral operations
C.  Metal industry,19934.321636178764,1.29534250351218,0.05949717970902,,228.1859505961964,0.03009125,GBR,2001,Subsector,Multilateral operations
D.  Non-energy products from fuels and solvent use ,554.3480086273114,,,,,,GBR,2001,Subsector,Multilateral operations
E.  Electronic industry ,,,,14.11475632,,,GBR,2001,Subsector,Multilateral operations
F.  Product uses as substitutes for ODS,,,,5096.10273497948,5.32273262449346,,GBR,2001,Subsector,Multilateral operations
G.  Other product manufacture and use ,,,2.04748379343195,,131.71701377,0.03270662276026,GBR,2001,Subsector,Multilateral operations
H.  Other(3),,0.58142805982039,,,,,GBR,2001,Subsector,Multilateral operations
A. Fuel combustion     Reference approach(2),518588.9671302894,,,,,,GBR,2002,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,66210.13241942822,2.86303081210538,0.7850135232252,,,,GBR,2002,Subsector,1. Energy
3.  Transport,130503.27977901373,21.96195023282594,5.33089900396497,,,,GBR,2002,Subsector,1. Energy
4.  Other sectors,114320.99807339314,31.2448316930597,0.7757402042473,,,,GBR,2002,Subsector,1. Energy
5.  Other,3060.524384227503,0.0828992602495,0.10844893239308,,,,GBR,2002,Subsector,1. Energy
B. Fugitive emissions from fuels,6178.7337685385,574.7301760420381,0.1497864531307,,,,GBR,2002,Subsector,1. Energy
A.  Mineral industry,8678.057784277655,,,,,,GBR,2002,Subsector,2.  Industrial processes and product use
B.  Chemical industry,6261.419239880947,4.24211581677519,10.16832053363855,2124.91009472,70.7958183156942,,GBR,2002,Subsector,2.  Industrial processes and product use
C.  Metal industry,16939.65363881376,1.19439225141266,0.05157485649906,,157.81945655966456,0.03371075,GBR,2002,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,1109.3269129952007,,,,,,GBR,2002,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,14.11475632,,,GBR,2002,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,5882.304766954802,5.14953778280228,,GBR,2002,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,2.04613454480315,,131.71701377,0.03065833062207,GBR,2002,Subsector,2.  Industrial processes and product use
H.  Other(3),,0.58637559414503,,,,,GBR,2002,Subsector,2.  Industrial processes and product use
Total national emissions and removals,559951.8059813032,4169.075637858351,91.1035318049333,8021.329617994803,365.481826428161,0.06436908062207,GBR,2002,Subsector,6.  Other   (please specify)(6)
1. Energy,527861.3651179292,644.4903622895367,11.20957958687282,,,,GBR,2002,Subsector,6.  Other   (please specify)(6)
A. Fuel combustion     Reference approach(2),518588.9671302894,,,,,,GBR,2002,Subsector,6.  Other   (please specify)(6)
                                           Sectoral approach(2),521682.63134939066,69.76018624749861,11.05979313374212,,,,GBR,2002,Subsector,6.  Other   (please specify)(6)
1.  Energy industries,207587.6966933281,13.60747424925809,4.05969146991157,,,,GBR,2002,Subsector,6.  Other   (please specify)(6)
2.  Manufacturing industries and construction                          ,66210.13241942822,2.86303081210538,0.7850135232252,,,,GBR,2002,Subsector,6.  Other   (please specify)(6)
3.  Transport,130503.27977901373,21.96195023282594,5.33089900396497,,,,GBR,2002,Subsector,6.  Other   (please specify)(6)
4.  Other sectors,114320.99807339314,31.2448316930597,0.7757402042473,,,,GBR,2002,Subsector,6.  Other   (please specify)(6)
5.  Other,3060.524384227503,0.0828992602495,0.10844893239308,,,,GBR,2002,Subsector,6.  Other   (please specify)(6)
