GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector,HFCs(1) (kt CO2 equivalent),PFCs(1)
B.  Manure management,,0.24282571561905,0.04894032852932,,Summary1.As2,MALTA,2009,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.08696775743301,,Summary1.As2,MALTA,2009,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2009,Subsector,3.  Agriculture,,
A. Forest land (4),-0.07327189617917,,,,Summary1.As2,MALTA,2009,Subsector,3.  Agriculture,,
B. Cropland (4),14.3209034789005,,0.00013781558541,,Summary1.As2,MALTA,2009,Subsector,3.  Agriculture,,
C. Grassland (4),-4.12705517492404,,0.00018724377718,,Summary1.As2,MALTA,2009,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.04253323158333,0.000969,,,Summary1.As2,MALTA,2009,Subsector,3.  Agriculture,,
E. Settlements (4),0.43992744202191,,0.00018236487991,,Summary1.As2,MALTA,2009,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,3.86343645386475,,,Summary1.As2,MALTA,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.47791575333333,1.435652e-06,0.000688532817,,Summary1.As2,MALTA,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.61996046097995,0.03496897482136,,Summary1.As2,MALTA,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.49447313396103,,,Summary1.As2,MALTA,2010,Subsector,3.  Agriculture,,
B.  Manure management,,0.23859699745979,0.0475177639498,,Summary1.As2,MALTA,2010,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.09031090563755,,Summary1.As2,MALTA,2010,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2010,Subsector,3.  Agriculture,,
A. Forest land (4),-0.07376060142,,,,Summary1.As2,MALTA,2010,Subsector,3.  Agriculture,,
B. Cropland (4),14.15456638763678,,0.00014619756375,,Summary1.As2,MALTA,2010,Subsector,3.  Agriculture,,
C. Grassland (4),-4.02241446328774,,0.00018581251946,,Summary1.As2,MALTA,2010,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2010,Subsector,3.  Agriculture,,
E. Settlements (4),0.33626755555554,,0.00013727580953,,Summary1.As2,MALTA,2010,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,3.36884091918566,,,Summary1.As2,MALTA,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.00612696,,,Summary1.As2,MALTA,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.52165380666667,1.452184e-06,0.000698005822,,Summary1.As2,MALTA,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.65754607814446,0.03848046593174,,Summary1.As2,MALTA,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.4509964182763,,,Summary1.As2,MALTA,2011,Subsector,3.  Agriculture,,
B.  Manure management,,0.21876077709642,0.04439098854321,,Summary1.As2,MALTA,2011,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.09062673428452,,Summary1.As2,MALTA,2011,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2011,Subsector,3.  Agriculture,,
A. Forest land (4),-0.07428182222083,,,,Summary1.As2,MALTA,2011,Subsector,3.  Agriculture,,
B. Cropland (4),0.79089293430936,,0.00014992000518,,Summary1.As2,MALTA,2011,Subsector,3.  Agriculture,,
C. Grassland (4),-3.7844522614572,,0.00017655012033,,Summary1.As2,MALTA,2011,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2011,Subsector,3.  Agriculture,,
E. Settlements (4),0.31011872222221,,0.00012540576191,,Summary1.As2,MALTA,2011,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,3.82011853922227,,,Summary1.As2,MALTA,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.03504528,,,Summary1.As2,MALTA,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.68737278133333,1.2912488e-06,0.000616591023,,Summary1.As2,MALTA,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.17498788514266,0.01991041585966,,Summary1.As2,MALTA,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.47899148038299,,,Summary1.As2,MALTA,2012,Subsector,3.  Agriculture,,
B.  Manure management,,0.2197688629244,0.04472293304745,,Summary1.As2,MALTA,2012,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.09361885333971,,Summary1.As2,MALTA,2012,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2012,Subsector,3.  Agriculture,,
A. Forest land (4),-0.07480304302167,,,,Summary1.As2,MALTA,2012,Subsector,3.  Agriculture,,
B. Cropland (4),0.78349950989391,,0.00015364368631,,Summary1.As2,MALTA,2012,Subsector,3.  Agriculture,,
C. Grassland (4),-3.5461029443777,,0.00016734428343,,Summary1.As2,MALTA,2012,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2012,Subsector,3.  Agriculture,,
E. Settlements (4),0.28396988888888,,0.00011353571428,,Summary1.As2,MALTA,2012,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,4.11312407612947,,,Summary1.As2,MALTA,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.04165544,,,Summary1.As2,MALTA,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.6151277,1.194186e-06,0.000566302821,,Summary1.As2,MALTA,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,,0.01427655870629,,Summary1.As2,MALTA,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.45717526718275,,,Summary1.As2,MALTA,2013,Subsector,3.  Agriculture,,
B.  Manure management,,0.22215170721378,0.04480673641687,,Summary1.As2,MALTA,2013,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.09651504260267,,Summary1.As2,MALTA,2013,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2013,Subsector,3.  Agriculture,,
A. Forest land (4),-0.0753242638225,,,,Summary1.As2,MALTA,2013,Subsector,3.  Agriculture,,
B. Cropland (4),0.76842071641629,,0.00015736860712,,Summary1.As2,MALTA,2013,Subsector,3.  Agriculture,,
C. Grassland (4),-3.30736651204931,,0.00015819500876,,Summary1.As2,MALTA,2013,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2013,Subsector,3.  Agriculture,,
E. Settlements (4),0.25782105555554,,0.00010166566667,,Summary1.As2,MALTA,2013,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,4.05054897961448,,,Summary1.As2,MALTA,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.04050688,,,Summary1.As2,MALTA,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.46066922,1.301218e-06,0.000618886754,,Summary1.As2,MALTA,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.01736594156208,0.0151345506966,,Summary1.As2,MALTA,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.43575218344848,,,Summary1.As2,MALTA,2014,Subsector,3.  Agriculture,,
B.  Manure management,,0.22118759471192,0.04436653734886,,Summary1.As2,MALTA,2014,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.09941681320943,,Summary1.As2,MALTA,2014,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2014,Subsector,3.  Agriculture,,
A. Forest land (4),-0.07584548462333,,,,Summary1.As2,MALTA,2014,Subsector,3.  Agriculture,,
B. Cropland (4),-1.99660314809952,,0.00016018882905,,Summary1.As2,MALTA,2014,Subsector,3.  Agriculture,,
C. Grassland (4),-3.06824296447193,,0.00014910229632,,Summary1.As2,MALTA,2014,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2014,Subsector,3.  Agriculture,,
E. Settlements (4),0.23167222222221,,8.979561905e-05,,Summary1.As2,MALTA,2014,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,4.47791753279269,,,Summary1.As2,MALTA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.03633816,,,Summary1.As2,MALTA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.6436848,1.224908e-06,0.000578055616,,Summary1.As2,MALTA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.08717579930287,0.01808900855422,,Summary1.As2,MALTA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.42772691349819,,,Summary1.As2,MALTA,2015,Subsector,3.  Agriculture,,
B.  Manure management,,0.21468395224774,0.04407703122317,,Summary1.As2,MALTA,2015,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.10185698381097,,Summary1.As2,MALTA,2015,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2015,Subsector,3.  Agriculture,,
A. Forest land (4),-0.09601644309583,,,,Summary1.As2,MALTA,2015,Subsector,3.  Agriculture,,
B. Cropland (4),-1.8128578469793,,0.00016472993722,,Summary1.As2,MALTA,2015,Subsector,3.  Agriculture,,
C. Grassland (4),-2.82873230164562,,0.0001400661461,,Summary1.As2,MALTA,2015,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2015,Subsector,3.  Agriculture,,
E. Settlements (4),0.20552338888888,,7.792557142e-05,,Summary1.As2,MALTA,2015,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,4.87304413801854,,,Summary1.As2,MALTA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.03329072,,,Summary1.As2,MALTA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.57102298,1.145838e-06,0.000533698263,,Summary1.As2,MALTA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.20802638255965,0.0220950462939,,Summary1.As2,MALTA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.43196581365908,,,Summary1.As2,MALTA,2016,Subsector,3.  Agriculture,,
B.  Manure management,,0.21760887207062,0.04339509036377,,Summary1.As2,MALTA,2016,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.10523064096817,,Summary1.As2,MALTA,2016,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2016,Subsector,3.  Agriculture,,
A. Forest land (4),-0.0967144327325,,,,Summary1.As2,MALTA,2016,Subsector,3.  Agriculture,,
B. Cropland (4),-1.99774159680425,,0.00016756049552,,Summary1.As2,MALTA,2016,Subsector,3.  Agriculture,,
C. Grassland (4),-2.58883452357039,,0.00013108655812,,Summary1.As2,MALTA,2016,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2016,Subsector,3.  Agriculture,,
E. Settlements (4),0.17937455555554,,6.605552381e-05,,Summary1.As2,MALTA,2016,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,5.30042607060573,,,Summary1.As2,MALTA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.08160368,,,Summary1.As2,MALTA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.52412756,1.051442e-06,0.000483491272,,Summary1.As2,MALTA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.16378986619883,0.02078789671498,,Summary1.As2,MALTA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.39391976302033,,,Summary1.As2,MALTA,2017,Subsector,3.  Agriculture,,
B.  Manure management,,0.21383055781658,0.04234174379148,,Summary1.As2,MALTA,2017,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.10776268253469,,Summary1.As2,MALTA,2017,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2017,Subsector,3.  Agriculture,,
A. Forest land (4),-0.09741242236917,,,,Summary1.As2,MALTA,2017,Subsector,3.  Agriculture,,
B. Cropland (4),-2.45367219497033,,0.00016756049552,,Summary1.As2,MALTA,2017,Subsector,3.  Agriculture,,
C. Grassland (4),2.6699277332475,,0.00015724490677,,Summary1.As2,MALTA,2017,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2017,Subsector,3.  Agriculture,,
E. Settlements (4),0.19223599999996,,5.482661905e-05,,Summary1.As2,MALTA,2017,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,5.24838631139962,,,Summary1.As2,MALTA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.08733552,,,Summary1.As2,MALTA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.50802590666667,1.044004e-06,0.000477938439,,Summary1.As2,MALTA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.1422033244204,0.02133161294032,,Summary1.As2,MALTA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.4082031334711,,,Summary1.As2,MALTA,2018,Subsector,3.  Agriculture,,
B.  Manure management,,0.22048899239358,0.04319757280708,,Summary1.As2,MALTA,2018,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.10005967743607,,Summary1.As2,MALTA,2018,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2018,Subsector,3.  Agriculture,,
A. Forest land (4),-0.1002482722725,,,,Summary1.As2,MALTA,2018,Subsector,3.  Agriculture,,
B. Cropland (4),-2.41407219497033,,0.00016756049552,,Summary1.As2,MALTA,2018,Subsector,3.  Agriculture,,
C. Grassland (4),2.00507723673617,,0.00020233466006,,Summary1.As2,MALTA,2018,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2018,Subsector,3.  Agriculture,,
E. Settlements (4),0.16603522222225,,4.359771429e-05,,Summary1.As2,MALTA,2018,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,5.55286231198681,,,Summary1.As2,MALTA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.09615688,,,Summary1.As2,MALTA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.55496730666667,9.919e-07,0.000448095861,,Summary1.As2,MALTA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.11181570564313,0.02179489211678,,Summary1.As2,MALTA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.42260375091509,,,Summary1.As2,MALTA,2019,Subsector,3.  Agriculture,,
B.  Manure management,,0.22388992825401,0.04355257776681,,Summary1.As2,MALTA,2019,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.10856375986632,,Summary1.As2,MALTA,2019,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2019,Subsector,3.  Agriculture,,
A. Forest land (4),-0.13886800319436,,,,Summary1.As2,MALTA,2019,Subsector,3.  Agriculture,,
B. Cropland (4),-2.37447219497033,,0.00016756049552,,Summary1.As2,MALTA,2019,Subsector,3.  Agriculture,,
C. Grassland (4),-3.40805604519267,,0.00019352475876,,Summary1.As2,MALTA,2019,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2019,Subsector,3.  Agriculture,,
E. Settlements (4),8.33015876809747,,0.00046997719746,,Summary1.As2,MALTA,2019,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,5.9093833345916,,,Summary1.As2,MALTA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.080436768,,,Summary1.As2,MALTA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.55433213,1.0248228e-06,0.0004630034265,,Summary1.As2,MALTA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.29524438362536,0.02903794528728,,Summary1.As2,MALTA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.44998351994751,,,Summary1.As2,MALTA,2020,Subsector,3.  Agriculture,,
B.  Manure management,,0.23342843911879,0.04479971661841,,Summary1.As2,MALTA,2020,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.11421515900997,,Summary1.As2,MALTA,2020,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2020,Subsector,3.  Agriculture,,
A. Forest land (4),-0.28598780321529,,,,Summary1.As2,MALTA,2020,Subsector,3.  Agriculture,,
B. Cropland (4),-2.33487219497033,,0.00016756049552,,Summary1.As2,MALTA,2020,Subsector,3.  Agriculture,,
C. Grassland (4),-3.16660980612163,,0.00018477141969,,Summary1.As2,MALTA,2020,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2020,Subsector,3.  Agriculture,,
E. Settlements (4),9.37528720741999,,0.00089635668063,,Summary1.As2,MALTA,2020,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,6.27390598160471,,,Summary1.As2,MALTA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.032548048,,,Summary1.As2,MALTA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.64513102133333,1.2217128e-06,0.0005448271799,,Summary1.As2,MALTA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.22520497019569,0.02679549450805,,Summary1.As2,MALTA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,1.43024144130543,,,Summary1.As2,MALTA,2021,Subsector,3.  Agriculture,,
B.  Manure management,,0.23730864717779,0.04493496581979,,Summary1.As2,MALTA,2021,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,0.10984756375104,,Summary1.As2,MALTA,2021,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,,,,Summary1.As2,MALTA,2021,Subsector,3.  Agriculture,,
A. Forest land (4),-0.29314766026539,,,,Summary1.As2,MALTA,2021,Subsector,3.  Agriculture,,
B. Cropland (4),-1.93590219497033,,0.00016756049552,,Summary1.As2,MALTA,2021,Subsector,3.  Agriculture,,
C. Grassland (4),-2.8642512396318,,0.00017318236981,,Summary1.As2,MALTA,2021,Subsector,3.  Agriculture,,
D. Wetlands (4),-0.01352073158333,,,,Summary1.As2,MALTA,2021,Subsector,3.  Agriculture,,
E. Settlements (4),2.24164376753391,,0.00089706906158,,Summary1.As2,MALTA,2021,Subsector,3.  Agriculture,,
A.  Solid waste disposal (5),,6.53204724051781,,,Summary1.As2,MALTA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.04643976,,,Summary1.As2,MALTA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.438374684,1.1340636e-06,0.0005207510733,,Summary1.As2,MALTA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,0.29358944711845,0.02998974288879,,Summary1.As2,MALTA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
Navigation,956.0005877699132,0.0811815246008,0.02319472131451,,Summary1.As3,MALTA,1990,Subsector,International bunkers,,
Navigation,962.42954000414,0.08739110362964,0.02496888675132,,Summary1.As3,MALTA,1991,Subsector,International bunkers,,
Navigation,1205.708457128711,0.10949630613358,0.0312846588953,,Summary1.As3,MALTA,1992,Subsector,International bunkers,,
Navigation,1466.669871924157,0.13320017326672,0.03805719236193,,Summary1.As3,MALTA,1993,Subsector,International bunkers,,
Navigation,1504.5938016210955,0.13673206276114,0.03906630364604,,Summary1.As3,MALTA,1994,Subsector,International bunkers,,
Navigation,1528.308294942959,0.1389780311025,0.03970800888643,,Summary1.As3,MALTA,1995,Subsector,International bunkers,,
Navigation,1571.6293000844123,0.14299583389793,0.04085595254227,,Summary1.As3,MALTA,1996,Subsector,International bunkers,,
Navigation,1732.6359663303813,0.1576553163227,0.0450443760922,,Summary1.As3,MALTA,1997,Subsector,International bunkers,,
Navigation,1854.7017348444056,0.16879068743591,0.04822591069597,,Summary1.As3,MALTA,1998,Subsector,International bunkers,,
Navigation,2028.829306721391,0.18463166816175,0.05275190518907,,Summary1.As3,MALTA,1999,Subsector,International bunkers,,
Navigation,2242.188623535661,0.20442458625411,0.05840702464403,,Summary1.As3,MALTA,2000,Subsector,International bunkers,,
Navigation,2322.3111593712865,0.21149113779799,0.06042603937085,,Summary1.As3,MALTA,2001,Subsector,International bunkers,,
Navigation,2772.475572420084,0.25255018150633,0.0721571947161,,Summary1.As3,MALTA,2002,Subsector,International bunkers,,
Navigation,2947.8855736764003,0.268452633708,0.076700752488,,Summary1.As3,MALTA,2003,Subsector,International bunkers,,
Navigation,3153.2756460732007,0.28748997144,0.08213999184,,Summary1.As3,MALTA,2004,Subsector,International bunkers,,
Navigation,2112.6357418104,0.192990252924,0.055140072264,,Summary1.As3,MALTA,2005,Subsector,International bunkers,,
Navigation,2412.8303820048,0.22056313608,0.06301803888,,Summary1.As3,MALTA,2006,Subsector,International bunkers,,
Navigation,2703.5831559924004,0.246820107996,0.070520030856,,Summary1.As3,MALTA,2007,Subsector,International bunkers,,
Navigation,2924.4540595536,0.267385837068,0.076395953448,,Summary1.As3,MALTA,2008,Subsector,International bunkers,,
Navigation,3097.5246822496,0.28258808576312,0.08073945307518,,Summary1.As3,MALTA,2009,Subsector,International bunkers,,
Navigation,4660.8366261204,0.424795198212,0.121370056632,,Summary1.As3,MALTA,2010,Subsector,International bunkers,,
Navigation,4292.5250652264,0.391061857536,0.111731959296,,Summary1.As3,MALTA,2011,Subsector,International bunkers,,
Navigation,3809.46035853,0.3473610021,0.0992460006,,Summary1.As3,MALTA,2012,Subsector,International bunkers,,
Navigation,3822.089124787201,0.347899968864,0.099399991104,,Summary1.As3,MALTA,2013,Subsector,International bunkers,,
Navigation,3938.440003711201,0.3585638322,0.1024468092,,Summary1.As3,MALTA,2014,Subsector,International bunkers,,
Navigation,4942.932156968401,0.450359045388,0.128674012968,,Summary1.As3,MALTA,2015,Subsector,International bunkers,,
Navigation,5639.802203095202,0.513421966764,0.146691990504,,Summary1.As3,MALTA,2016,Subsector,International bunkers,,
Navigation,6871.067630521201,0.625548155148,0.178728044328,,Summary1.As3,MALTA,2017,Subsector,International bunkers,,
Navigation,7101.3769713,0.646867675692,0.184819335912,,Summary1.As3,MALTA,2018,Subsector,International bunkers,,
Navigation,7277.742973427201,0.663042833496,0.189440809488,,Summary1.As3,MALTA,2019,Subsector,International bunkers,,
Navigation,7027.242969650523,0.6405991327852,0.18302832365292,,Summary1.As3,MALTA,2020,Subsector,International bunkers,,
Navigation,6230.782062834,0.568367519,0.16239072,,Summary1.As3,MALTA,2021,Subsector,International bunkers,,
