GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
International bunkers,52644.6290307,3.8647519725,1.386467442,,,,Summary1.As3,NETHERLANDS,2014,Sector
CO2 emissions from biomass,12355.260917352649,,,,,,Summary1.As3,NETHERLANDS,2014,Sector
Indirect CO2,429.354561116132,,,,,,Summary1.As3,NETHERLANDS,2014,Sector
International bunkers,52262.08156227514,3.81544978409726,1.38158123055031,,,,Summary1.As3,NETHERLANDS,2015,Sector
CO2 emissions from biomass,12489.002751521037,,,,,,Summary1.As3,NETHERLANDS,2015,Sector
Indirect CO2,451.71964694685,,,,,,Summary1.As3,NETHERLANDS,2015,Sector
International bunkers,49693.64444356668,3.56681727418506,1.31568819873859,,,,Summary1.As3,NETHERLANDS,2016,Sector
CO2 emissions from biomass,12573.849580549926,,,,,,Summary1.As3,NETHERLANDS,2016,Sector
Indirect CO2,450.728027135643,,,,,,Summary1.As3,NETHERLANDS,2016,Sector
International bunkers,49312.37721993999,3.58569984437366,1.30542384389418,,,,Summary1.As3,NETHERLANDS,2017,Sector
CO2 emissions from biomass,12800.794929633044,,,,,,Summary1.As3,NETHERLANDS,2017,Sector
Indirect CO2,453.045832500223,,,,,,Summary1.As3,NETHERLANDS,2017,Sector
International bunkers,47981.53704694181,3.679700934602,1.27279597308435,,,,Summary1.As3,NETHERLANDS,2018,Sector
CO2 emissions from biomass,13619.05629149678,,,,,,Summary1.As3,NETHERLANDS,2018,Sector
Indirect CO2,440.4017301546372,,,,,,Summary1.As3,NETHERLANDS,2018,Sector
International bunkers,48302.32123267577,4.94862725760847,1.28691594688782,,,,Summary1.As3,NETHERLANDS,2019,Sector
CO2 emissions from biomass,15582.21330031177,,,,,,Summary1.As3,NETHERLANDS,2019,Sector
Indirect CO2,431.1282870207927,,,,,,Summary1.As3,NETHERLANDS,2019,Sector
International bunkers,43748.35219380752,6.44259306839892,1.17909185743231,,,,Summary1.As3,NETHERLANDS,2020,Sector
CO2 emissions from biomass,18486.845111482453,,,,,,Summary1.As3,NETHERLANDS,2020,Sector
Indirect CO2,419.3184063087704,,,,,,Summary1.As3,NETHERLANDS,2020,Sector
International bunkers,42985.3850329606,6.44201418998436,1.15925631857315,,,,Summary1.As3,NETHERLANDS,2021,Sector
CO2 emissions from biomass,21141.9816758039,,,,,,Summary1.As3,NETHERLANDS,2021,Sector
Indirect CO2,502.6561222655747,,,,,,Summary1.As3,NETHERLANDS,2021,Sector
