Category,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Sheet,Main_Category,Sub_Category
C. Grassland (4),-1241.0570864529263,99.00670381627914,0.10205070471242,,,,2008,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),601.3358146984801,83.68014600543235,0.07468017626919,,,,2008,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3890.2170794145113,0.17360597752052,1.03804175525269,,,,2008,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-1973.559809759785,,,,,,2008,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.52578130458678,0.3945713610011,,,,2008,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,400.74986468622586,1423.1785408570554,4.50953840008421,,,,2008,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,1323.3834881369344,,,,,2008,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,19.56309548277321,1.15808722292908,,,,2008,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),400.74986468622586,2.5080956985053,0.2577614021768,,,,2008,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,77.72386153884258,3.09368977497833,,,,2008,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1594.4578822683177,1007.3191464729612,51.90453462649174,,,,2009,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,847.3633301930556,,,,,2009,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,150.87505398534887,9.91045937016322,,,,2009,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,41.57608241700451,,,,2009,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1334.760300243749,,,,,,2009,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,256.5264504721147,,,,,,2009,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.17113155245416,9.08076229455666,0.41799283932401,,,,2009,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5183.412229993395,199.0955824020873,5.37794510909182,,,,2009,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-19613.810595293016,3.80466161957653,1.59604407200776,,,,2009,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),13246.193435664269,11.54806721330485,1.52343970510535,,,,2009,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-1331.3903945009304,99.3044148082802,0.1122629343347,,,,2009,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),637.2199186255302,83.76479538724456,0.07476081755982,,,,2009,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3775.847532753908,0.14536525985009,1.01389460826816,,,,2009,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-1897.4721272431527,,,,,,2009,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.52827811383106,0.39262882674591,,,,2009,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,370.1828753220255,1267.4021261993048,4.734188571087,,,,2009,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,1166.6140644129964,,,,,2009,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,23.08387255503695,1.34906534893247,,,,2009,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),370.1828753220255,2.39687665779632,0.26332512750983,,,,2009,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,75.3073125734751,3.1217980946447,,,,2009,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1530.1272732510508,1014.543723219802,52.48933596760251,,,,2010,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,852.7803224887931,,,,,2010,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,153.02824480943426,9.96812468411967,,,,2010,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,42.11211072426452,,,,2010,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1270.7968853770765,,,,,,2010,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,256.10138525415323,,,,,,2010,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.22900261982132,8.73515592157464,0.40910055921832,,,,2010,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5254.814476897444,200.02481614610005,5.32633705760652,,,,2010,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-19496.030507943942,4.05681006782752,1.58510799932044,,,,2010,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),13175.335113102365,11.53271069712535,1.48451309212834,,,,2010,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-1407.84288194806,99.7736559804216,0.13716972167586,,,,2010,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),675.7804675294459,83.8094664180452,0.07482199319246,,,,2010,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3894.755138044609,0.31976600229364,1.00666636248981,,,,2010,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2096.811805681863,,,,,,2010,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.53240698038673,0.39068491627654,,,,2010,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,353.83329240480685,1080.3205561105888,5.0631492344744,,,,2010,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,977.8738086356664,,,,,2010,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,27.1411506882229,1.58814763421579,,,,2010,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),353.83329240480685,2.29289207201363,0.2947874867597,,,,2010,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,73.012704714686,3.18021411349891,,,,2010,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1524.6231849114934,1007.6579157649488,52.86489253227618,,,,2011,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,847.1964296385275,,,,,2011,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,151.80799416564977,9.76759007537927,,,,2011,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,42.68826213090617,,,,2011,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1224.889178036209,,,,,,2011,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,296.46310414118415,,,,,,2011,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.27090273410031,8.65349196077136,0.40904032599074,,,,2011,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5869.813467645632,200.69108877535845,5.32345305174627,,,,2011,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-19262.84606883337,4.29373982705292,1.59775457003587,,,,2011,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),13092.924997911086,11.51237111501495,1.46732850347061,,,,2011,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-1813.0318555484923,100.22486961053814,0.16618494983761,,,,2011,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),641.2871181106099,83.83921577927917,0.0749662848965,,,,2011,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3792.272865217908,0.28478892877946,0.98909790887755,,,,2011,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2320.420524503375,,,,,,2011,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.5361035146938,0.38830579707406,,,,2011,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,332.10664622766666,997.515687130376,5.2284437808298,,,,2011,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,889.8260439914259,,,,,2011,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,30.44496748148559,1.75655546750178,,,,2011,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),332.10664622766666,2.22675063847684,0.28648308243608,,,,2011,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,75.0179250189878,3.18540523089194,,,,2011,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1477.2971914016146,1003.993444518914,52.23437363631907,,,,2012,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,844.8166833787894,,,,,2012,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,150.67491408637048,9.6536499322222,,,,2012,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,42.17752953737814,,,,2012,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1176.525891295285,,,,,,2012,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,297.76842952402626,,,,,,2012,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.00287058230325,8.50184705375396,0.40319416671873,,,,2012,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5655.68674023517,200.2764438482904,5.2132744917257,,,,2012,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18378.816479646703,4.36817231027964,1.59881946768833,,,,2012,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),13103.592718229056,11.49729144367675,1.44955090823976,,,,2012,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-1827.261569696116,99.73503935171044,0.10057520065699,,,,2012,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),617.2376326963314,83.86838591636887,0.07507853215914,,,,2012,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3721.696472809693,0.2678589795261,0.97177605225589,,,,2012,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2892.135514627432,,,,,,2012,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.53969584672854,0.38603693096206,,,,2012,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,325.7505661584421,938.0312713033042,5.23667761836157,,,,2012,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,831.2936804470482,,,,,2012,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,32.49683511641214,1.82015404557099,,,,2012,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),325.7505661584421,2.16436511152765,0.27144787812459,,,,2012,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,72.07639062831612,3.14507569466599,,,,2012,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1314.314325086414,998.5226480504374,52.43425499274342,,,,2013,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,838.3658938835963,,,,,2013,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,151.68363803188157,9.63180742505951,,,,2013,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,42.39531362738236,,,,2013,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1094.8384574119088,,,,,,2013,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,216.6174282589486,,,,,,2013,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,2.85843941555669,8.47311613495944,0.40713394030155,,,,2013,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5711.7501975386685,200.7874815587193,5.16218926207862,,,,2013,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18533.56267758415,4.647421773135,1.60650431079067,,,,2013,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),12945.964489981065,11.48155295518105,1.41528422200382,,,,2013,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-1930.5881695061416,100.0280176536094,0.11243684148566,,,,2013,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),708.8211107599093,83.82437550097644,0.07210652877131,,,,2013,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3648.966714365621,0.26161776870198,0.95276285608932,,,,2013,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2551.3516655549747,,,,,,2013,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.54449590711541,0.38495912900396,,,,2013,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,321.731445951787,821.4052816685993,5.33237286848082,,,,2013,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,712.441346967954,,,,,2013,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,35.36185415538538,1.9457192482463,,,,2013,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),321.731445951787,2.14646939080357,0.26423597635978,,,,2013,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,71.4556111544563,3.12241764387474,,,,2013,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1389.3216594969206,1024.8421386637713,54.44763678172502,,,,2014,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,860.5530726642502,,,,,2014,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,155.65866428635897,9.68617725738808,,,,2014,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,44.35218722362319,,,,2014,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1072.2562172342186,,,,,,2014,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,314.0394959395746,,,,,,2014,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.02594632312727,8.63040171316206,0.40927230071375,,,,2014,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-6053.7211371989415,200.0885812864098,5.04250264648239,,,,2014,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18687.16431377409,3.76537941562634,1.54175244501358,,,,2014,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),12865.825958124744,11.46638686668535,1.39348387096494,,,,2014,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-1864.9697421492613,100.28942205516252,0.11379911880687,,,,2014,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),554.062642448371,83.81321005844966,0.07123168968001,,,,2014,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3541.42191783431,0.20637497680278,0.93221263096383,,,,2014,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2462.897599683014,,,,,,2014,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.54780791368316,0.38388676980118,,,,2014,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,327.63604233315,733.9403028114624,5.55543960634195,,,,2014,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,615.8278334831641,,,,,2014,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,40.58558033867205,2.17330860800115,,,,2014,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),327.63604233315,2.11060440884962,0.23878721307202,,,,2014,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,75.4162845807766,3.14334378526878,,,,2014,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1372.4774077292757,1028.9387221170784,53.77081590765029,,,,2015,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,864.7940861578421,,,,,2015,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,155.6872303815765,9.66625102509933,,,,2015,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,43.70519914909664,,,,2015,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1018.3743143698076,,,,,,2015,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,350.96658094073973,,,,,,2015,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.13651241872818,8.45740557765987,0.39936573345432,,,,2015,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5873.050841258964,201.1971931842218,5.01527167667698,,,,2015,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18412.73790237708,3.75689151161006,1.51939366456334,,,,2015,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),12749.229792327083,11.45103717818955,1.37685609045189,,,,2015,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-2320.2264213093617,100.30071770039989,0.10165911866469,,,,2015,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),1250.5897494393537,84.84728939421561,0.11465527847123,,,,2015,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3560.05406868144,0.28981445534025,0.92488871732872,,,,2015,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2699.9601280204047,,,,,,2015,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.55144294446643,0.38194873990564,,,,2015,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,311.0210443659128,709.0465023087736,5.61056084713771,,,,2015,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,592.4479067569033,,,,,2015,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,41.82774459337047,2.18776792003307,,,,2015,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),311.0210443659128,2.13202146128449,0.23316770149149,,,,2015,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,72.63882949721528,3.18962522561315,,,,2015,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1376.6359638182955,1025.053428581092,52.45198444163456,,,,2016,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,862.6015769121444,,,,,2016,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,154.043630916629,9.64372940423149,,,,2016,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,42.41200435358408,,,,2016,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1016.3590527362204,,,,,,2016,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,357.10939029454903,,,,,,2016,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.16752078752586,8.40822075231844,0.39625068381899,,,,2016,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5811.491987096886,201.40301899602568,4.98562231511114,,,,2016,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18612.501247610307,3.84761821400323,1.50398052052317,,,,2016,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),12804.1919389026,11.43433748969385,1.36998167389995,,,,2016,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-2137.299233707546,100.68044180760802,0.11299810586015,,,,2016,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),610.9892825433128,84.20891709291303,0.07667420413525,,,,2016,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3945.808059079469,0.67121959856712,0.95074624253396,,,,2016,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2422.680786304414,,,,,,2016,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.56048479324044,0.37999430114148,,,,2016,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,324.0463648379365,678.5160977002844,5.6841749191837,,,,2016,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,563.3561323595386,,,,,2016,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,45.39109961130904,2.32535751205687,,,,2016,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),324.0463648379365,2.13249216230455,0.21249156986937,,,,2016,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,67.6363735671322,3.14632583725746,,,,2016,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1275.1150913195302,1028.7537209867917,53.6190739646571,,,,2017,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,865.9848543744228,,,,,2017,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,154.33807580374682,9.60527494523809,,,,2017,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,43.611544543846,,,,2017,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,933.7029908357638,,,,,,2017,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,338.2827057553477,,,,,,2017,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.12939472841858,8.43079080862197,0.40225447557301,,,,2017,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-6055.538395659391,201.36747609369752,4.92945080379635,,,,2017,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18645.338935545595,3.81916395358011,1.48352082629489,,,,2017,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),12763.63521070954,11.41850180119815,1.35546302321695,,,,2017,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-2307.0384522374875,100.82853222747325,0.11136370576694,,,,2017,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),563.3149508289135,84.21273969435212,0.07533254508108,,,,2017,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3807.25025742762,0.51956448390646,0.94097490713751,,,,2017,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2237.361426842383,,,,,,2017,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.56897393318741,0.37876232086528,,,,2017,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,311.80816638370766,691.612189319218,5.8767463264186,,,,2017,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,570.5713471972106,,,,,2017,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,47.41973475625791,2.41959378334363,,,,2017,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),311.80816638370766,2.13338301522168,0.19681128781415,,,,2017,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,71.4877243505279,3.26034125526082,,,,2017,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1295.670181533386,1009.1230885337584,52.9172088532176,,,,2018,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,848.7702382935869,,,,,2018,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,152.28122264366718,9.48297588536446,,,,2018,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,43.04693070129677,,,,2018,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,983.063121106458,,,,,,2018,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,309.50212192722955,,,,,,2018,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.10493849969847,8.07162759650441,0.38730226655637,,,,2018,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-5500.418254355141,203.22387203002336,4.97068934803437,,,,2018,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-18437.920819136096,4.60305499483541,1.51139821257049,,,,2018,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),12680.045771334078,11.41052851270245,1.33328765233569,,,,2018,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-2483.201363082804,101.09665586318027,0.11380616287991,,,,2018,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),914.617731635056,84.91481874463184,0.0987980934638,,,,2018,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),3946.267208182184,0.62104649253556,0.95748215522682,,,,2018,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2120.226783287557,,,,,,2018,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.57776742213784,0.37696095780435,,,,2018,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,305.8660426724512,694.1777914495373,5.79101490908265,,,,2018,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,573.8642933769015,,,,,2018,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,46.53027286999906,2.37479715153127,,,,2018,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),305.8660426724512,2.14114993934436,0.17451286820706,,,,2018,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,71.64207526329228,3.24170488934432,,,,2018,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1444.8920360909,1010.626562827588,53.22703479089266,,,,2019,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,849.4649403358849,,,,,2019,Summary1As2,3.  Agriculture,A.  Enteric fermentation
