GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Biological treatment of solid waste (5),,0.4886184361728,0.0203883335232,,,Summary1.As2,LUXEMBOURG,2003,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.24323022939075,0.01988098954073,,,Summary1.As2,LUXEMBOURG,2003,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,14.0328624307629,,,,Summary1.As2,LUXEMBOURG,2004,Subsector,3.  Agriculture
B.  Manure management,,2.37959626484575,0.1271958587732,,,Summary1.As2,LUXEMBOURG,2004,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.49699350423531,,,Summary1.As2,LUXEMBOURG,2004,Subsector,3.  Agriculture
G. Liming,2.62166666666667,,,,,Summary1.As2,LUXEMBOURG,2004,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.03870849991301,,,,,Summary1.As2,LUXEMBOURG,2004,Subsector,3.  Agriculture
A. Forest land (4),-671.0134405814305,,,,,Summary1.As2,LUXEMBOURG,2004,Subsector,3.  Agriculture
B. Cropland (4),67.59787570675115,,0.02042948997767,,,Summary1.As2,LUXEMBOURG,2004,Subsector,3.  Agriculture
C. Grassland (4),-49.28651714655105,,0.0006094249628,,,Summary1.As2,LUXEMBOURG,2004,Subsector,3.  Agriculture
D. Wetlands (4),2.90679765728404,,0.00067559184524,,,Summary1.As2,LUXEMBOURG,2004,Subsector,3.  Agriculture
F. Other land (4),0.00782375,,,,,Summary1.As2,LUXEMBOURG,2004,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-23.15597580416912,,,,,Summary1.As2,LUXEMBOURG,2004,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.06796884475675,,,,Summary1.As2,LUXEMBOURG,2004,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.52293226125405,0.01936769362944,,,Summary1.As2,LUXEMBOURG,2004,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.20825846471451,0.02026176811137,,,Summary1.As2,LUXEMBOURG,2004,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,14.11588013432012,,,,Summary1.As2,LUXEMBOURG,2005,Subsector,3.  Agriculture
B.  Manure management,,2.48093299145957,0.12287635616789,,,Summary1.As2,LUXEMBOURG,2005,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46722300562887,,,Summary1.As2,LUXEMBOURG,2005,Subsector,3.  Agriculture
G. Liming,4.2328,,,,,Summary1.As2,LUXEMBOURG,2005,Subsector,3.  Agriculture
H. Urea application,0.4230964218783,,,,,Summary1.As2,LUXEMBOURG,2005,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,4.17494189705414,,,,,Summary1.As2,LUXEMBOURG,2005,Subsector,3.  Agriculture
A. Forest land (4),-632.8402840800076,,,,,Summary1.As2,LUXEMBOURG,2005,Subsector,3.  Agriculture
B. Cropland (4),67.38406597399923,,0.02042948997768,,,Summary1.As2,LUXEMBOURG,2005,Subsector,3.  Agriculture
C. Grassland (4),-49.2784012637374,,0.0006094249628,,,Summary1.As2,LUXEMBOURG,2005,Subsector,3.  Agriculture
E. Settlements (4),47.54863832778349,,0.01463219320684,,,Summary1.As2,LUXEMBOURG,2005,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.00782375,,,,,Summary1.As2,LUXEMBOURG,2005,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-17.69021855382592,,,,,Summary1.As2,LUXEMBOURG,2005,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.98592797428778,,,,Summary1.As2,LUXEMBOURG,2005,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.62987443608638,0.0217255888224,,,Summary1.As2,LUXEMBOURG,2005,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.20445916003828,0.02092577249642,,,Summary1.As2,LUXEMBOURG,2005,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,13.98758294624111,,,,Summary1.As2,LUXEMBOURG,2006,Subsector,3.  Agriculture
B.  Manure management,,2.38933561607906,0.12185684617652,,,Summary1.As2,LUXEMBOURG,2006,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46482741800531,,,Summary1.As2,LUXEMBOURG,2006,Subsector,3.  Agriculture
G. Liming,3.3033,,,,,Summary1.As2,LUXEMBOURG,2006,Subsector,3.  Agriculture
H. Urea application,0.42058397081341,,,,,Summary1.As2,LUXEMBOURG,2006,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,4.15015006079012,,,,,Summary1.As2,LUXEMBOURG,2006,Subsector,3.  Agriculture
A. Forest land (4),-558.5404101760822,,,,,Summary1.As2,LUXEMBOURG,2006,Subsector,3.  Agriculture
B. Cropland (4),67.17025624124503,,0.02042948997767,,,Summary1.As2,LUXEMBOURG,2006,Subsector,3.  Agriculture
C. Grassland (4),-49.27028538092346,,0.0006094249628,,,Summary1.As2,LUXEMBOURG,2006,Subsector,3.  Agriculture
E. Settlements (4),47.60823945627927,,0.01463219320684,,,Summary1.As2,LUXEMBOURG,2006,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.00782375,,,,,Summary1.As2,LUXEMBOURG,2006,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-10.85673646660204,,,,,Summary1.As2,LUXEMBOURG,2006,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.93789775040715,,,,Summary1.As2,LUXEMBOURG,2006,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.69616280414054,0.02253025761216,,,Summary1.As2,LUXEMBOURG,2006,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.20312858263477,0.02136724714978,,,Summary1.As2,LUXEMBOURG,2006,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,14.42242029050217,,,,Summary1.As2,LUXEMBOURG,2007,Subsector,3.  Agriculture
B.  Manure management,,2.40678941291837,0.12551519803482,,,Summary1.As2,LUXEMBOURG,2007,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.45977269011395,,,Summary1.As2,LUXEMBOURG,2007,Subsector,3.  Agriculture
G. Liming,3.33666666666667,,,,,Summary1.As2,LUXEMBOURG,2007,Subsector,3.  Agriculture
H. Urea application,0.39112418299132,,,,,Summary1.As2,LUXEMBOURG,2007,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.85945296174405,,,,,Summary1.As2,LUXEMBOURG,2007,Subsector,3.  Agriculture
A. Forest land (4),-472.1340150409658,,,,,Summary1.As2,LUXEMBOURG,2007,Subsector,3.  Agriculture
B. Cropland (4),66.95644650849384,,0.02042948997768,,,Summary1.As2,LUXEMBOURG,2007,Subsector,3.  Agriculture
C. Grassland (4),-49.26216949811026,,0.0006094249628,,,Summary1.As2,LUXEMBOURG,2007,Subsector,3.  Agriculture
E. Settlements (4),47.66784058477519,,0.01463219320684,,,Summary1.As2,LUXEMBOURG,2007,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.00782375,,,,,Summary1.As2,LUXEMBOURG,2007,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-4.85615553319958,,,,,Summary1.As2,LUXEMBOURG,2007,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.91865962913469,,,,Summary1.As2,LUXEMBOURG,2007,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.7639993012491,0.02424194107384,,,Summary1.As2,LUXEMBOURG,2007,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.20371246341308,0.02161290050692,,,Summary1.As2,LUXEMBOURG,2007,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,14.95805777099587,,,,Summary1.As2,LUXEMBOURG,2008,Subsector,3.  Agriculture
B.  Manure management,,2.43900533349049,0.12959369333697,,,Summary1.As2,LUXEMBOURG,2008,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46917844803811,,,Summary1.As2,LUXEMBOURG,2008,Subsector,3.  Agriculture
G. Liming,3.09833333333333,,,,,Summary1.As2,LUXEMBOURG,2008,Subsector,3.  Agriculture
H. Urea application,0.39293667461228,,,,,Summary1.As2,LUXEMBOURG,2008,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.87733788540481,,,,,Summary1.As2,LUXEMBOURG,2008,Subsector,3.  Agriculture
A. Forest land (4),-465.2683040890387,,,,,Summary1.As2,LUXEMBOURG,2008,Subsector,3.  Agriculture
B. Cropland (4),61.75678692109852,,0.02291390944792,,,Summary1.As2,LUXEMBOURG,2008,Subsector,3.  Agriculture
C. Grassland (4),-71.72938375957709,,0.00057425708705,,,Summary1.As2,LUXEMBOURG,2008,Subsector,3.  Agriculture
E. Settlements (4),43.86685860372857,,0.01598360698884,,,Summary1.As2,LUXEMBOURG,2008,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.28301979898302,,2.133377976e-05,,,Summary1.As2,LUXEMBOURG,2008,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,0.41558086915164,,,,,Summary1.As2,LUXEMBOURG,2008,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.85190207678001,,,,Summary1.As2,LUXEMBOURG,2008,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.89139371534537,0.0276145735168,,,Summary1.As2,LUXEMBOURG,2008,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.18008848237321,0.02043756999072,,,Summary1.As2,LUXEMBOURG,2008,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.00591667044734,,,,Summary1.As2,LUXEMBOURG,2009,Subsector,3.  Agriculture
B.  Manure management,,2.40065777284819,0.12957504969372,,,Summary1.As2,LUXEMBOURG,2009,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46665579531558,,,Summary1.As2,LUXEMBOURG,2009,Subsector,3.  Agriculture
G. Liming,4.41393333333333,,,,,Summary1.As2,LUXEMBOURG,2009,Subsector,3.  Agriculture
H. Urea application,0.38873018122221,,,,,Summary1.As2,LUXEMBOURG,2009,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.83582993453178,,,,,Summary1.As2,LUXEMBOURG,2009,Subsector,3.  Agriculture
A. Forest land (4),-473.0647510802884,,,,,Summary1.As2,LUXEMBOURG,2009,Subsector,3.  Agriculture
B. Cropland (4),62.25555742377662,,0.02291390944792,,,Summary1.As2,LUXEMBOURG,2009,Subsector,3.  Agriculture
C. Grassland (4),-71.72806008527041,,0.00057425708705,,,Summary1.As2,LUXEMBOURG,2009,Subsector,3.  Agriculture
E. Settlements (4),44.15919829023058,,0.01598360698884,,,Summary1.As2,LUXEMBOURG,2009,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.28317059732174,,2.133377976e-05,,,Summary1.As2,LUXEMBOURG,2009,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-4.94036017668924,,,,,Summary1.As2,LUXEMBOURG,2009,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.81240426292016,,,,Summary1.As2,LUXEMBOURG,2009,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.95374013968286,0.025898057,,,Summary1.As2,LUXEMBOURG,2009,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.16346351127273,0.02051088609467,,,Summary1.As2,LUXEMBOURG,2009,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.20285512966935,,,,Summary1.As2,LUXEMBOURG,2010,Subsector,3.  Agriculture
B.  Manure management,,2.4561841924523,0.12718606516851,,,Summary1.As2,LUXEMBOURG,2010,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.47523522472576,,,Summary1.As2,LUXEMBOURG,2010,Subsector,3.  Agriculture
G. Liming,3.81333333333333,,,,,Summary1.As2,LUXEMBOURG,2010,Subsector,3.  Agriculture
H. Urea application,0.36691004732203,,,,,Summary1.As2,LUXEMBOURG,2010,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.8181139736318,,,,,Summary1.As2,LUXEMBOURG,2010,Subsector,3.  Agriculture
A. Forest land (4),-235.3327776887193,,,,,Summary1.As2,LUXEMBOURG,2010,Subsector,3.  Agriculture
B. Cropland (4),62.84358879308446,,0.02291390944792,,,Summary1.As2,LUXEMBOURG,2010,Subsector,3.  Agriculture
C. Grassland (4),-71.46556572712376,,0.00057425708705,,,Summary1.As2,LUXEMBOURG,2010,Subsector,3.  Agriculture
E. Settlements (4),45.20199044802104,,0.01598360698884,,,Summary1.As2,LUXEMBOURG,2010,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.31307501787016,,2.133377976e-05,,,Summary1.As2,LUXEMBOURG,2010,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-26.948291854123,,,,,Summary1.As2,LUXEMBOURG,2010,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.3506116401546,,,,Summary1.As2,LUXEMBOURG,2010,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.98469844667027,0.0262937978776,,,Summary1.As2,LUXEMBOURG,2010,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.15897616145455,0.0211904269739,,,Summary1.As2,LUXEMBOURG,2010,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,14.6623465632819,,,,Summary1.As2,LUXEMBOURG,2011,Subsector,3.  Agriculture
B.  Manure management,,2.39492208570273,0.12427734993006,,,Summary1.As2,LUXEMBOURG,2011,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.47911058047559,,,Summary1.As2,LUXEMBOURG,2011,Subsector,3.  Agriculture
G. Liming,5.291,,,,,Summary1.As2,LUXEMBOURG,2011,Subsector,3.  Agriculture
H. Urea application,0.34722066204856,,,,,Summary1.As2,LUXEMBOURG,2011,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.99671201625907,,,,,Summary1.As2,LUXEMBOURG,2011,Subsector,3.  Agriculture
A. Forest land (4),-318.9859397487174,,,,,Summary1.As2,LUXEMBOURG,2011,Subsector,3.  Agriculture
B. Cropland (4),63.34242161688168,,0.02291390944792,,,Summary1.As2,LUXEMBOURG,2011,Subsector,3.  Agriculture
C. Grassland (4),-71.46405970584117,,0.00057425708705,,,Summary1.As2,LUXEMBOURG,2011,Subsector,3.  Agriculture
E. Settlements (4),45.49485409355249,,0.01598360698884,,,Summary1.As2,LUXEMBOURG,2011,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.3132465899149,,2.133377976e-05,,,Summary1.As2,LUXEMBOURG,2011,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-36.8545234518998,,,,,Summary1.As2,LUXEMBOURG,2011,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.35747661622024,,,,Summary1.As2,LUXEMBOURG,2011,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.87809710421677,0.01941806039512,,,Summary1.As2,LUXEMBOURG,2011,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.166341888,0.02171791983109,,,Summary1.As2,LUXEMBOURG,2011,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,14.40537267931631,,,,Summary1.As2,LUXEMBOURG,2012,Subsector,3.  Agriculture
B.  Manure management,,2.41656938086228,0.12144500205485,,,Summary1.As2,LUXEMBOURG,2012,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46438724332065,,,Summary1.As2,LUXEMBOURG,2012,Subsector,3.  Agriculture
G. Liming,5.48166666666667,,,,,Summary1.As2,LUXEMBOURG,2012,Subsector,3.  Agriculture
H. Urea application,0.29449926444584,,,,,Summary1.As2,LUXEMBOURG,2012,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.79057757191435,,,,,Summary1.As2,LUXEMBOURG,2012,Subsector,3.  Agriculture
A. Forest land (4),-392.03977614537575,,,,,Summary1.As2,LUXEMBOURG,2012,Subsector,3.  Agriculture
B. Cropland (4),63.84125023834358,,0.02291390944792,,,Summary1.As2,LUXEMBOURG,2012,Subsector,3.  Agriculture
C. Grassland (4),-71.46256598027014,,0.00057425708705,,,Summary1.As2,LUXEMBOURG,2012,Subsector,3.  Agriculture
E. Settlements (4),45.78768240836955,,0.01598360698884,,,Summary1.As2,LUXEMBOURG,2012,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.31341676118243,,2.133377976e-05,,,Summary1.As2,LUXEMBOURG,2012,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-34.62282979307255,,,,,Summary1.As2,LUXEMBOURG,2012,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.24457418235084,,,,Summary1.As2,LUXEMBOURG,2012,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.99095963169078,0.01999946118222,,,Summary1.As2,LUXEMBOURG,2012,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.163542192,0.0183336525442,,,Summary1.As2,LUXEMBOURG,2012,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,14.77840820236652,,,,Summary1.As2,LUXEMBOURG,2013,Subsector,3.  Agriculture
B.  Manure management,,2.47853592347279,0.12351845472633,,,Summary1.As2,LUXEMBOURG,2013,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46277094310631,,,Summary1.As2,LUXEMBOURG,2013,Subsector,3.  Agriculture
G. Liming,6.292,,,,,Summary1.As2,LUXEMBOURG,2013,Subsector,3.  Agriculture
H. Urea application,0.2545943634724,,,,,Summary1.As2,LUXEMBOURG,2013,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.71428760031892,,,,,Summary1.As2,LUXEMBOURG,2013,Subsector,3.  Agriculture
A. Forest land (4),-566.8838165226708,,,,,Summary1.As2,LUXEMBOURG,2013,Subsector,3.  Agriculture
B. Cropland (4),39.1954513001502,,0.01005278293676,,,Summary1.As2,LUXEMBOURG,2013,Subsector,3.  Agriculture
C. Grassland (4),-18.57237372789584,,0.00021463799107,,,Summary1.As2,LUXEMBOURG,2013,Subsector,3.  Agriculture
E. Settlements (4),45.24527148013114,,0.01021046082645,,,Summary1.As2,LUXEMBOURG,2013,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.19759392701719,,8.64956027e-06,,,Summary1.As2,LUXEMBOURG,2013,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-24.15967477060831,,,,,Summary1.As2,LUXEMBOURG,2013,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.29258705075096,,,,Summary1.As2,LUXEMBOURG,2013,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.96770459264445,0.01915744416984,,,Summary1.As2,LUXEMBOURG,2013,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.158226624,0.01841244807225,,,Summary1.As2,LUXEMBOURG,2013,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.17711448283703,,,,Summary1.As2,LUXEMBOURG,2014,Subsector,3.  Agriculture
B.  Manure management,,2.50948649753683,0.12816817411221,,,Summary1.As2,LUXEMBOURG,2014,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46385404652076,,,Summary1.As2,LUXEMBOURG,2014,Subsector,3.  Agriculture
G. Liming,6.95138888888889,,,,,Summary1.As2,LUXEMBOURG,2014,Subsector,3.  Agriculture
H. Urea application,0.21001515815439,,,,,Summary1.As2,LUXEMBOURG,2014,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.53365670385204,,,,,Summary1.As2,LUXEMBOURG,2014,Subsector,3.  Agriculture
A. Forest land (4),-478.78420428042944,,,,,Summary1.As2,LUXEMBOURG,2014,Subsector,3.  Agriculture
B. Cropland (4),38.99203803605253,,0.01005278293676,,,Summary1.As2,LUXEMBOURG,2014,Subsector,3.  Agriculture
C. Grassland (4),-18.56465938943977,,0.00021463799107,,,Summary1.As2,LUXEMBOURG,2014,Subsector,3.  Agriculture
E. Settlements (4),45.26443960630072,,0.01021046082645,,,Summary1.As2,LUXEMBOURG,2014,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.20738370612659,,8.64956027e-06,,,Summary1.As2,LUXEMBOURG,2014,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-20.84484249570836,,,,,Summary1.As2,LUXEMBOURG,2014,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.26655709242256,,,,Summary1.As2,LUXEMBOURG,2014,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,1.03740595906128,0.02047311035735,,,Summary1.As2,LUXEMBOURG,2014,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.154883808,0.01847742156551,,,Summary1.As2,LUXEMBOURG,2014,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.43801669628119,,,,Summary1.As2,LUXEMBOURG,2015,Subsector,3.  Agriculture
B.  Manure management,,2.56770424936643,0.12936861823914,,,Summary1.As2,LUXEMBOURG,2015,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46362441459355,,,Summary1.As2,LUXEMBOURG,2015,Subsector,3.  Agriculture
G. Liming,7.3572463768116,,,,,Summary1.As2,LUXEMBOURG,2015,Subsector,3.  Agriculture
H. Urea application,0.18089142257167,,,,,Summary1.As2,LUXEMBOURG,2015,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.64498554155071,,,,,Summary1.As2,LUXEMBOURG,2015,Subsector,3.  Agriculture
A. Forest land (4),-422.2883441220462,,,,,Summary1.As2,LUXEMBOURG,2015,Subsector,3.  Agriculture
B. Cropland (4),38.78862703401297,,0.01005278293676,,,Summary1.As2,LUXEMBOURG,2015,Subsector,3.  Agriculture
C. Grassland (4),-18.55694054556087,,0.00021463799107,,,Summary1.As2,LUXEMBOURG,2015,Subsector,3.  Agriculture
E. Settlements (4),45.28361481776224,,0.01021046082645,,,Summary1.As2,LUXEMBOURG,2015,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.20747979132008,,8.64956027e-06,,,Summary1.As2,LUXEMBOURG,2015,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-23.78130028086805,,,,,Summary1.As2,LUXEMBOURG,2015,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.17323791086494,,,,Summary1.As2,LUXEMBOURG,2015,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,1.00179134769241,0.01641957609195,,,Summary1.As2,LUXEMBOURG,2015,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.14026512,0.01797230768698,,,Summary1.As2,LUXEMBOURG,2015,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.88147217390753,,,,Summary1.As2,LUXEMBOURG,2016,Subsector,3.  Agriculture
B.  Manure management,,2.74108458048858,0.13096023799643,,,Summary1.As2,LUXEMBOURG,2016,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.47873769003471,,,Summary1.As2,LUXEMBOURG,2016,Subsector,3.  Agriculture
G. Liming,6.9875,,,,,Summary1.As2,LUXEMBOURG,2016,Subsector,3.  Agriculture
H. Urea application,0.1573934768074,,,,,Summary1.As2,LUXEMBOURG,2016,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.92121058319471,,,,,Summary1.As2,LUXEMBOURG,2016,Subsector,3.  Agriculture
A. Forest land (4),-497.2665146077909,,,,,Summary1.As2,LUXEMBOURG,2016,Subsector,3.  Agriculture
B. Cropland (4),28.2291713938899,,0.0082246291345,,,Summary1.As2,LUXEMBOURG,2016,Subsector,3.  Agriculture
C. Grassland (4),-28.30313433412519,,0.0002334237567,,,Summary1.As2,LUXEMBOURG,2016,Subsector,3.  Agriculture
E. Settlements (4),39.090627298613,,0.01190627349141,,,Summary1.As2,LUXEMBOURG,2016,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.16555545278921,,,,,Summary1.As2,LUXEMBOURG,2016,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-20.81023113529459,,,,,Summary1.As2,LUXEMBOURG,2016,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,1.98047046001804,,,,Summary1.As2,LUXEMBOURG,2016,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,1.13844976769831,0.01822571944913,,,Summary1.As2,LUXEMBOURG,2016,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.130509984,0.01816491185563,,,Summary1.As2,LUXEMBOURG,2016,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.90246011729552,,,,Summary1.As2,LUXEMBOURG,2017,Subsector,3.  Agriculture
B.  Manure management,,2.75305342031651,0.13342787729385,,,Summary1.As2,LUXEMBOURG,2017,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.48523917058554,,,Summary1.As2,LUXEMBOURG,2017,Subsector,3.  Agriculture
G. Liming,8.79563492063492,,,,,Summary1.As2,LUXEMBOURG,2017,Subsector,3.  Agriculture
H. Urea application,0.12132833602082,,,,,Summary1.As2,LUXEMBOURG,2017,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.85261853820269,,,,,Summary1.As2,LUXEMBOURG,2017,Subsector,3.  Agriculture
A. Forest land (4),-433.5497780106042,,,,,Summary1.As2,LUXEMBOURG,2017,Subsector,3.  Agriculture
B. Cropland (4),28.03706946726666,,0.0082246291345,,,Summary1.As2,LUXEMBOURG,2017,Subsector,3.  Agriculture
C. Grassland (4),-28.3014440382187,,0.0002334237567,,,Summary1.As2,LUXEMBOURG,2017,Subsector,3.  Agriculture
E. Settlements (4),39.2344157188075,,0.01190627349141,,,Summary1.As2,LUXEMBOURG,2017,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.16565296986073,,,,,Summary1.As2,LUXEMBOURG,2017,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,4.41037045460441,,,,,Summary1.As2,LUXEMBOURG,2017,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,2.02919166304492,,,,Summary1.As2,LUXEMBOURG,2017,Subsector,"4.  Land use, land-use change and forestry  (4)"
