GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector,HFCs(1) (kt CO2 equivalent),SF6 (kt)
H. Urea application,1.42706666666667,,,Summary1.As2,LATVIA,2007,Subsector,3.  Agriculture,,
A. Forest land (4),-9507.581339607,1.620745,1.829785,Summary1.As2,LATVIA,2007,Subsector,3.  Agriculture,,
B. Cropland (4),1544.2862160000016,5.142529,,Summary1.As2,LATVIA,2007,Subsector,3.  Agriculture,,
C. Grassland (4),1379.445721382291,9.433753,0.001321,Summary1.As2,LATVIA,2007,Subsector,3.  Agriculture,,
D. Wetlands (4),500.0714781194556,1.7032107248,0.026862,Summary1.As2,LATVIA,2007,Subsector,3.  Agriculture,,
G. Harvested wood products ,-1320.716717,,,Summary1.As2,LATVIA,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,16.06334769005907,,Summary1.As2,LATVIA,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.68517632,0.041110579,Summary1.As2,LATVIA,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),1.20058268,,8.91361e-05,Summary1.As2,LATVIA,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,6.133300142,0.121998239,Summary1.As2,LATVIA,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,30.66338696274417,,Summary1.As2,LATVIA,2008,Subsector,3.  Agriculture,,
B.  Manure management,,4.08618263628608,0.34236521813685,Summary1.As2,LATVIA,2008,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,2.89004039694212,Summary1.As2,LATVIA,2008,Subsector,3.  Agriculture,,
G. Liming,2.75,,,Summary1.As2,LATVIA,2008,Subsector,3.  Agriculture,,
H. Urea application,3.1702,,,Summary1.As2,LATVIA,2008,Subsector,3.  Agriculture,,
A. Forest land (4),-10528.289472745724,1.622949,1.826926,Summary1.As2,LATVIA,2008,Subsector,3.  Agriculture,,
B. Cropland (4),1482.8193233333348,4.938721,,Summary1.As2,LATVIA,2008,Subsector,3.  Agriculture,,
C. Grassland (4),1412.6978633822907,9.705897,0.000382,Summary1.As2,LATVIA,2008,Subsector,3.  Agriculture,,
D. Wetlands (4),823.4359229657289,1.7539275984,0.026505,Summary1.As2,LATVIA,2008,Subsector,3.  Agriculture,,
G. Harvested wood products ,-995.448009,,,Summary1.As2,LATVIA,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,16.79826042917803,,Summary1.As2,LATVIA,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.67405884,0.04044353,Summary1.As2,LATVIA,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.50546518,,3.12111e-05,Summary1.As2,LATVIA,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,6.493852345,0.125941542,Summary1.As2,LATVIA,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,30.55745187720447,,Summary1.As2,LATVIA,2009,Subsector,3.  Agriculture,,
B.  Manure management,,4.10466521610243,0.3324922644584,Summary1.As2,LATVIA,2009,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,2.97178555995349,Summary1.As2,LATVIA,2009,Subsector,3.  Agriculture,,
G. Liming,3.9875,,,Summary1.As2,LATVIA,2009,Subsector,3.  Agriculture,,
H. Urea application,4.34866666666667,,,Summary1.As2,LATVIA,2009,Subsector,3.  Agriculture,,
A. Forest land (4),-7588.48726806553,2.38469,1.810185,Summary1.As2,LATVIA,2009,Subsector,3.  Agriculture,,
B. Cropland (4),1503.934758333335,4.882117,6.4e-05,Summary1.As2,LATVIA,2009,Subsector,3.  Agriculture,,
C. Grassland (4),1368.1766824334857,9.712434,0.001456,Summary1.As2,LATVIA,2009,Subsector,3.  Agriculture,,
D. Wetlands (4),805.4342375379945,1.804644472,0.026148,Summary1.As2,LATVIA,2009,Subsector,3.  Agriculture,,
G. Harvested wood products ,-1179.568947,,,Summary1.As2,LATVIA,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,16.84350417126012,,Summary1.As2,LATVIA,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.704985824,0.042299149,Summary1.As2,LATVIA,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.34026344,,2.11663e-05,Summary1.As2,LATVIA,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,6.64879173,0.124650957,Summary1.As2,LATVIA,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,30.51638780400439,,Summary1.As2,LATVIA,2010,Subsector,3.  Agriculture,,
B.  Manure management,,3.90103963010511,0.31698799606597,Summary1.As2,LATVIA,2010,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.08076414614953,Summary1.As2,LATVIA,2010,Subsector,3.  Agriculture,,
G. Liming,1.97083333333333,,,Summary1.As2,LATVIA,2010,Subsector,3.  Agriculture,,
H. Urea application,4.00326666666667,,,Summary1.As2,LATVIA,2010,Subsector,3.  Agriculture,,
A. Forest land (4),-5104.550841896132,2.697073,1.804176,Summary1.As2,LATVIA,2010,Subsector,3.  Agriculture,,
B. Cropland (4),1487.930733666668,4.826371,0.000128,Summary1.As2,LATVIA,2010,Subsector,3.  Agriculture,,
C. Grassland (4),1356.1361631001523,9.712208,0.000814,Summary1.As2,LATVIA,2010,Subsector,3.  Agriculture,,
D. Wetlands (4),672.5630583780086,1.9145582192,0.02579,Summary1.As2,LATVIA,2010,Subsector,3.  Agriculture,,
G. Harvested wood products ,-1761.2308389999998,,,Summary1.As2,LATVIA,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,16.80553453657983,,Summary1.As2,LATVIA,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.75003506201204,0.044098395,Summary1.As2,LATVIA,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.34130184,,2.12843e-05,Summary1.As2,LATVIA,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,6.351938302,0.121102338,Summary1.As2,LATVIA,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,30.89754473910996,,Summary1.As2,LATVIA,2011,Subsector,3.  Agriculture,,
B.  Manure management,,3.9141950837614,0.31000042722986,Summary1.As2,LATVIA,2011,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.07403570471361,Summary1.As2,LATVIA,2011,Subsector,3.  Agriculture,,
G. Liming,7.975,,,Summary1.As2,LATVIA,2011,Subsector,3.  Agriculture,,
H. Urea application,4.25186666666667,,,Summary1.As2,LATVIA,2011,Subsector,3.  Agriculture,,
A. Forest land (4),-5546.905033065006,3.164869,1.799402,Summary1.As2,LATVIA,2011,Subsector,3.  Agriculture,,
B. Cropland (4),1472.1340883333346,4.771498,0.000191,Summary1.As2,LATVIA,2011,Subsector,3.  Agriculture,,
C. Grassland (4),1344.0809331001524,9.72064,0.000528,Summary1.As2,LATVIA,2011,Subsector,3.  Agriculture,,
D. Wetlands (4),924.9295949889585,2.0244719664,0.025433,Summary1.As2,LATVIA,2011,Subsector,3.  Agriculture,,
G. Harvested wood products ,-1973.230692,,,Summary1.As2,LATVIA,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,16.62578341511435,,Summary1.As2,LATVIA,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,0.88160229156188,0.046180468,Summary1.As2,LATVIA,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.3437654,,3.8513e-05,Summary1.As2,LATVIA,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,5.335378981,0.120155858,Summary1.As2,LATVIA,2011,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,31.90822367055499,,Summary1.As2,LATVIA,2012,Subsector,3.  Agriculture,,
B.  Manure management,,3.6825968727003,0.29971985148117,Summary1.As2,LATVIA,2012,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.28701226247043,Summary1.As2,LATVIA,2012,Subsector,3.  Agriculture,,
G. Liming,9.9,,,Summary1.As2,LATVIA,2012,Subsector,3.  Agriculture,,
H. Urea application,5.79406666666667,,,Summary1.As2,LATVIA,2012,Subsector,3.  Agriculture,,
A. Forest land (4),-6117.93535959686,3.705526,1.795346,Summary1.As2,LATVIA,2012,Subsector,3.  Agriculture,,
B. Cropland (4),1391.0902243333346,4.717498,0.000255,Summary1.As2,LATVIA,2012,Subsector,3.  Agriculture,,
C. Grassland (4),1302.3366701001523,9.735677,0.000611,Summary1.As2,LATVIA,2012,Subsector,3.  Agriculture,,
D. Wetlands (4),774.3777291523958,2.1343857136,0.025076,Summary1.As2,LATVIA,2012,Subsector,3.  Agriculture,,
G. Harvested wood products ,-1835.817173,,,Summary1.As2,LATVIA,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,16.52387893959589,,Summary1.As2,LATVIA,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.16555262206474,0.045217363,Summary1.As2,LATVIA,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.3228808,,3.6691e-05,Summary1.As2,LATVIA,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,5.051470393,0.112488507,Summary1.As2,LATVIA,2012,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,33.28239116690363,,Summary1.As2,LATVIA,2013,Subsector,3.  Agriculture,,
B.  Manure management,,3.66740750719895,0.29470307908286,Summary1.As2,LATVIA,2013,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.37997087218771,Summary1.As2,LATVIA,2013,Subsector,3.  Agriculture,,
G. Liming,13.24583333333333,,,Summary1.As2,LATVIA,2013,Subsector,3.  Agriculture,,
H. Urea application,4.07586666666667,,,Summary1.As2,LATVIA,2013,Subsector,3.  Agriculture,,
A. Forest land (4),-5356.742419297075,4.340073,1.792211,Summary1.As2,LATVIA,2013,Subsector,3.  Agriculture,,
B. Cropland (4),1391.8616323333345,4.718133,0.000319,Summary1.As2,LATVIA,2013,Subsector,3.  Agriculture,,
C. Grassland (4),1289.214267766819,9.752427,0.000615,Summary1.As2,LATVIA,2013,Subsector,3.  Agriculture,,
D. Wetlands (4),1272.2021308269982,2.2442994608,0.024719,Summary1.As2,LATVIA,2013,Subsector,3.  Agriculture,,
G. Harvested wood products ,-1846.713848,,,Summary1.As2,LATVIA,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,15.92203953453467,,Summary1.As2,LATVIA,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.26597149976341,0.043456464,Summary1.As2,LATVIA,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.4274336,,4.8572e-05,Summary1.As2,LATVIA,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,5.198521335,0.108798217,Summary1.As2,LATVIA,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,34.46282947926325,,Summary1.As2,LATVIA,2014,Subsector,3.  Agriculture,,
B.  Manure management,,3.86421820771446,0.29877896323237,Summary1.As2,LATVIA,2014,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.50697918344875,Summary1.As2,LATVIA,2014,Subsector,3.  Agriculture,,
G. Liming,18.92916666666667,,,Summary1.As2,LATVIA,2014,Subsector,3.  Agriculture,,
H. Urea application,4.726333333,,,Summary1.As2,LATVIA,2014,Subsector,3.  Agriculture,,
A. Forest land (4),-1082.373097900662,6.043431,1.728634,Summary1.As2,LATVIA,2014,Subsector,3.  Agriculture,,
B. Cropland (4),1389.7956893333346,4.733266,0.00037,Summary1.As2,LATVIA,2014,Subsector,3.  Agriculture,,
C. Grassland (4),1069.0370368407066,9.721257,0.002225,Summary1.As2,LATVIA,2014,Subsector,3.  Agriculture,,
D. Wetlands (4),953.9311489704244,2.354213208,0.024362,Summary1.As2,LATVIA,2014,Subsector,3.  Agriculture,,
G. Harvested wood products ,-1825.385776,,,Summary1.As2,LATVIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,15.77401505004926,,Summary1.As2,LATVIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.47459608070662,0.049989021,Summary1.As2,LATVIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.56263867,,4.93301e-05,Summary1.As2,LATVIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,4.736985617,0.119722879,Summary1.As2,LATVIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,34.32921412997486,,Summary1.As2,LATVIA,2015,Subsector,3.  Agriculture,,
B.  Manure management,,4.04562572877179,0.29617691070855,Summary1.As2,LATVIA,2015,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.6691903290537,Summary1.As2,LATVIA,2015,Subsector,3.  Agriculture,,
G. Liming,19.9375,,,Summary1.As2,LATVIA,2015,Subsector,3.  Agriculture,,
H. Urea application,6.21016,,,Summary1.As2,LATVIA,2015,Subsector,3.  Agriculture,,
A. Forest land (4),-2726.907752076858,7.447857,1.725923,Summary1.As2,LATVIA,2015,Subsector,3.  Agriculture,,
B. Cropland (4),1394.766013666668,4.748314,0.000422,Summary1.As2,LATVIA,2015,Subsector,3.  Agriculture,,
C. Grassland (4),1055.6054135073732,9.661214,0.001063,Summary1.As2,LATVIA,2015,Subsector,3.  Agriculture,,
D. Wetlands (4),1274.3972199098284,2.4641269552,0.024004,Summary1.As2,LATVIA,2015,Subsector,3.  Agriculture,,
G. Harvested wood products ,-1819.979793,,,Summary1.As2,LATVIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,14.59507717545672,,Summary1.As2,LATVIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.72537738976814,0.05714668992,Summary1.As2,LATVIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.17950064,,2.03978e-05,Summary1.As2,LATVIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,4.073717054,0.114592972,Summary1.As2,LATVIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,34.47402250329297,,Summary1.As2,LATVIA,2016,Subsector,3.  Agriculture,,
B.  Manure management,,4.0550782029977,0.28977616386679,Summary1.As2,LATVIA,2016,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.68729807618592,Summary1.As2,LATVIA,2016,Subsector,3.  Agriculture,,
G. Liming,22.59583333333333,,,Summary1.As2,LATVIA,2016,Subsector,3.  Agriculture,,
H. Urea application,7.931,,,Summary1.As2,LATVIA,2016,Subsector,3.  Agriculture,,
A. Forest land (4),-3947.7031102530896,8.939081,1.724219,Summary1.As2,LATVIA,2016,Subsector,3.  Agriculture,,
B. Cropland (4),1400.734734666668,4.76322,0.000473,Summary1.As2,LATVIA,2016,Subsector,3.  Agriculture,,
C. Grassland (4),1043.1303905073732,9.613223,0.000222,Summary1.As2,LATVIA,2016,Subsector,3.  Agriculture,,
D. Wetlands (4),876.1813846584839,2.5740407024,0.023647,Summary1.As2,LATVIA,2016,Subsector,3.  Agriculture,,
G. Harvested wood products ,-2100.743744,,,Summary1.As2,LATVIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,14.52275560641649,,Summary1.As2,LATVIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,2.00591320845822,0.07272957792,Summary1.As2,LATVIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.173125,,1.96733e-05,Summary1.As2,LATVIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,4.066701629,0.12260079,Summary1.As2,LATVIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,34.75359866018171,,Summary1.As2,LATVIA,2017,Subsector,3.  Agriculture,,
B.  Manure management,,4.07023900027594,0.28479310395856,Summary1.As2,LATVIA,2017,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.69894832067727,Summary1.As2,LATVIA,2017,Subsector,3.  Agriculture,,
G. Liming,24.42733333333333,,,Summary1.As2,LATVIA,2017,Subsector,3.  Agriculture,,
H. Urea application,9.4754,,,Summary1.As2,LATVIA,2017,Subsector,3.  Agriculture,,
A. Forest land (4),-5705.888197597317,10.364648,1.721871,Summary1.As2,LATVIA,2017,Subsector,3.  Agriculture,,
B. Cropland (4),1449.9393553333346,4.777985,0.000524,Summary1.As2,LATVIA,2017,Subsector,3.  Agriculture,,
C. Grassland (4),918.5653015073732,9.63169,0.000404,Summary1.As2,LATVIA,2017,Subsector,3.  Agriculture,,
D. Wetlands (4),1041.1311272889268,2.6839544496,0.02329,Summary1.As2,LATVIA,2017,Subsector,3.  Agriculture,,
G. Harvested wood products ,-2494.656066,,,Summary1.As2,LATVIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,13.91772436057743,,Summary1.As2,LATVIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.88595548996479,0.06360020256,Summary1.As2,LATVIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.286055,,2.0656e-05,Summary1.As2,LATVIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,3.193918586,0.120514924,Summary1.As2,LATVIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,33.9973412190242,,Summary1.As2,LATVIA,2018,Subsector,3.  Agriculture,,
B.  Manure management,,3.59888956015513,0.25716012958658,Summary1.As2,LATVIA,2018,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.51351210392382,Summary1.As2,LATVIA,2018,Subsector,3.  Agriculture,,
G. Liming,34.37866666666667,,,Summary1.As2,LATVIA,2018,Subsector,3.  Agriculture,,
H. Urea application,10.11046666666667,,,Summary1.As2,LATVIA,2018,Subsector,3.  Agriculture,,
A. Forest land (4),-4730.395580497552,13.178288,1.733176,Summary1.As2,LATVIA,2018,Subsector,3.  Agriculture,,
B. Cropland (4),1480.274117666668,4.792747,0.000575,Summary1.As2,LATVIA,2018,Subsector,3.  Agriculture,,
C. Grassland (4),1123.74072617404,9.650779,0.000659,Summary1.As2,LATVIA,2018,Subsector,3.  Agriculture,,
D. Wetlands (4),1702.55829461423,2.7938671968,0.022933,Summary1.As2,LATVIA,2018,Subsector,3.  Agriculture,,
G. Harvested wood products ,-2296.69,,,Summary1.As2,LATVIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,13.87296766688847,,Summary1.As2,LATVIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.88734573701893,0.0668218368,Summary1.As2,LATVIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.396554,,2.4098e-05,Summary1.As2,LATVIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,3.449381954,0.111909837,Summary1.As2,LATVIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,34.00490739747175,,Summary1.As2,LATVIA,2019,Subsector,3.  Agriculture,,
B.  Manure management,,3.77634679033992,0.25834919778305,Summary1.As2,LATVIA,2019,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.8382980814172,Summary1.As2,LATVIA,2019,Subsector,3.  Agriculture,,
G. Liming,44.63433333333333,,,Summary1.As2,LATVIA,2019,Subsector,3.  Agriculture,,
H. Urea application,10.23586666666667,,,Summary1.As2,LATVIA,2019,Subsector,3.  Agriculture,,
A. Forest land (4),-5872.33102008555,12.568047,1.699025,Summary1.As2,LATVIA,2019,Subsector,3.  Agriculture,,
B. Cropland (4),1570.2419736666682,4.929751,0.000709,Summary1.As2,LATVIA,2019,Subsector,3.  Agriculture,,
C. Grassland (4),1043.4166707888126,9.505453,0.000876,Summary1.As2,LATVIA,2019,Subsector,3.  Agriculture,,
D. Wetlands (4),1377.034896119464,2.903780944,0.022575,Summary1.As2,LATVIA,2019,Subsector,3.  Agriculture,,
G. Harvested wood products ,-2332.615409,,,Summary1.As2,LATVIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,14.20474226777458,,Summary1.As2,LATVIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.69946544193467,0.059474909,Summary1.As2,LATVIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.028926,,2.412e-06,Summary1.As2,LATVIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,3.05889064,0.109435435,Summary1.As2,LATVIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,34.24111603902738,,Summary1.As2,LATVIA,2020,Subsector,3.  Agriculture,,
B.  Manure management,,3.55300796036889,0.24754177991194,Summary1.As2,LATVIA,2020,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.98341931619845,Summary1.As2,LATVIA,2020,Subsector,3.  Agriculture,,
G. Liming,61.87133333333333,,,Summary1.As2,LATVIA,2020,Subsector,3.  Agriculture,,
H. Urea application,9.10286666666667,,,Summary1.As2,LATVIA,2020,Subsector,3.  Agriculture,,
A. Forest land (4),-3409.692907846028,12.751259,1.683277,Summary1.As2,LATVIA,2020,Subsector,3.  Agriculture,,
B. Cropland (4),1575.5126493333348,5.066662,0.000842,Summary1.As2,LATVIA,2020,Subsector,3.  Agriculture,,
C. Grassland (4),978.2594504554792,9.349491,0.000305,Summary1.As2,LATVIA,2020,Subsector,3.  Agriculture,,
D. Wetlands (4),1397.1620858409397,3.0136946912,0.022218,Summary1.As2,LATVIA,2020,Subsector,3.  Agriculture,,
G. Harvested wood products ,-1726.144977,,,Summary1.As2,LATVIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,13.91749808379462,,Summary1.As2,LATVIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.766545,0.06463488,Summary1.As2,LATVIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.038796,,2.729e-06,Summary1.As2,LATVIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,3.201002101,0.109599683,Summary1.As2,LATVIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,34.09190992662367,,Summary1.As2,LATVIA,2021,Subsector,3.  Agriculture,,
B.  Manure management,,3.75740592669153,0.24840786556733,Summary1.As2,LATVIA,2021,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,3.93966997940808,Summary1.As2,LATVIA,2021,Subsector,3.  Agriculture,,
G. Liming,73.76233333333333,,,Summary1.As2,LATVIA,2021,Subsector,3.  Agriculture,,
H. Urea application,9.5722,,,Summary1.As2,LATVIA,2021,Subsector,3.  Agriculture,,
A. Forest land (4),-1584.17327483196,13.414259,1.676339,Summary1.As2,LATVIA,2021,Subsector,3.  Agriculture,,
B. Cropland (4),1650.4298690000014,5.203506,0.000976,Summary1.As2,LATVIA,2021,Subsector,3.  Agriculture,,
C. Grassland (4),875.3686001221458,9.269489,0.001241,Summary1.As2,LATVIA,2021,Subsector,3.  Agriculture,,
D. Wetlands (4),1432.5109208065282,3.1236084384,0.021861,Summary1.As2,LATVIA,2021,Subsector,3.  Agriculture,,
G. Harvested wood products ,-2037.974718,,,Summary1.As2,LATVIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,13.31293738921208,,Summary1.As2,LATVIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.707816921,0.07145496,Summary1.As2,LATVIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.033,,2e-06,Summary1.As2,LATVIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,3.438175264,0.110094341,Summary1.As2,LATVIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
Navigation,1515.4887650000005,0.09374428,0.1798902,Summary1.As3,LATVIA,1990,Subsector,International bunkers,,
Navigation,453.1514225,0.02860424,0.0343693,Summary1.As3,LATVIA,1991,Subsector,International bunkers,,
Navigation,575.5718325,0.0366534,0.0327621,Summary1.As3,LATVIA,1992,Subsector,International bunkers,,
Navigation,679.8787275,0.04275768,0.0569247,Summary1.As3,LATVIA,1993,Subsector,International bunkers,,
Navigation,894.811085,0.0553392,0.1066058,Summary1.As3,LATVIA,1994,Subsector,International bunkers,,
Navigation,481.669195,0.03019996,0.0434546,Summary1.As3,LATVIA,1995,Subsector,International bunkers,,
Navigation,311.8426850000001,0.01937012,0.0342958,Summary1.As3,LATVIA,1996,Subsector,International bunkers,,
Navigation,226.92943,0.0139552,0.0297164,Summary1.As3,LATVIA,1997,Subsector,International bunkers,,
Navigation,47.5745375,0.00261548,0.0167335,Summary1.As3,LATVIA,1998,Subsector,International bunkers,,
Navigation,31.761275,0.0016996,0.012747,Summary1.As3,LATVIA,1999,Subsector,International bunkers,,
Navigation,25.40902,0.00135968,0.0101976,Summary1.As3,LATVIA,2000,Subsector,International bunkers,,
Navigation,622.4294300000001,0.036687,0.1353464,Summary1.As3,LATVIA,2001,Subsector,International bunkers,,
Navigation,656.4909575000001,0.0394156,0.1183371,Summary1.As3,LATVIA,2002,Subsector,International bunkers,,
Navigation,599.5227875,0.03615808,0.1025535,Summary1.As3,LATVIA,2003,Subsector,International bunkers,,
Navigation,646.7267625,0.039137,0.1061585,Summary1.As3,LATVIA,2004,Subsector,International bunkers,,
Navigation,832.6360350000001,0.0506184,0.1288518,Summary1.As3,LATVIA,2005,Subsector,International bunkers,,
Navigation,630.6776874999999,0.0384524,0.0938175,Summary1.As3,LATVIA,2006,Subsector,International bunkers,,
Navigation,570.7692025,0.03479364,0.0851137,Summary1.As3,LATVIA,2007,Subsector,International bunkers,,
Navigation,661.4283375000001,0.0411432,0.0707595,Summary1.As3,LATVIA,2008,Subsector,International bunkers,,
